pid,ing_avg,outg_avg,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,outgrp,13,howgood,0.8
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,14,howgood,0.65
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,15,howgood,0.88
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,16,howgood,1
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,1,howgood,0.12
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,2,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,3,howgood,0.2
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,4,howgood,0.27
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,5,howgood,0.29
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,6,howgood,0.38
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,7,howgood,0.39
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,8,howgood,0.13
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,9,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,10,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,11,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,12,howgood,0.49
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,13,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,14,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,15,howgood,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,16,howgood,0.92
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,1,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,2,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,3,howgood,0.13
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,4,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,5,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,6,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,7,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,8,howgood,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,9,howgood,0.27
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,10,howgood,0.27
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,11,howgood,0.34
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,12,howgood,0.16
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,13,howgood,0.5
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,14,howgood,0.26
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,15,howgood,0.53
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,16,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,1,howgood,0.49
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,2,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,3,howgood,0.4
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,4,howgood,0.19
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,5,howgood,0.26
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,6,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,7,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,8,howgood,0.34
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,9,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,10,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,11,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,12,howgood,0.64
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,13,howgood,0.52
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,14,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,15,howgood,0.5
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,16,howgood,0.85
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,1,howgood,0.17
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,2,howgood,0.59
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,3,howgood,0.2
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,4,howgood,0.53
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,5,howgood,0.5
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,6,howgood,0.44
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,7,howgood,0.24
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,8,howgood,0.21
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,9,howgood,0.32
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,10,howgood,0.83
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,11,howgood,0.31
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,12,howgood,0.36
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,13,howgood,0.65
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,14,howgood,0.82
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,15,howgood,0.22
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,16,howgood,0.79
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,1,howgood,0.02
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,2,howgood,0.19
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,3,howgood,0.01
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,4,howgood,0.09
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,5,howgood,0.2
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,6,howgood,0.03
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,7,howgood,0.05
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,8,howgood,0.23
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,9,howgood,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,10,howgood,1
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,11,howgood,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,12,howgood,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,13,howgood,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,14,howgood,0.82
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,15,howgood,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,16,howgood,0.99
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,1,howgood,0.11
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,2,howgood,0.43
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,3,howgood,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,4,howgood,0.11
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,5,howgood,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,6,howgood,0.31
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,7,howgood,0.39
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,8,howgood,0.38
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,9,howgood,0.39
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,10,howgood,0.36
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,11,howgood,0.42
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,12,howgood,0.34
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,13,howgood,0.05
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,14,howgood,0.36
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,15,howgood,0.38
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,16,howgood,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,1,howgood,0.04
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,2,howgood,0.25
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,3,howgood,0.34
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,4,howgood,0.59
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,5,howgood,0.56
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,6,howgood,0.18
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,7,howgood,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,8,howgood,0.35
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,9,howgood,0.77
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,10,howgood,0.53
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,11,howgood,0.7
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,12,howgood,0.53
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,13,howgood,0.85
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,14,howgood,0.58
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,15,howgood,0.71
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,16,howgood,0.95
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,1,howgood,0.2
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,2,howgood,0.39
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,3,howgood,0.26
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,4,howgood,0.5
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,5,howgood,0.63
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,6,howgood,0.27
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,7,howgood,0.33
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,8,howgood,0.35
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,9,howgood,0.62
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,10,howgood,0.49
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,11,howgood,0.5
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,12,howgood,0.56
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,13,howgood,0.09
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,14,howgood,0.52
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,15,howgood,0.49
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,16,howgood,0.58
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,1,howgood,0.17
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,2,howgood,0.21
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,3,howgood,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,4,howgood,0.58
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,5,howgood,0.35
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,6,howgood,0.1
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,7,howgood,0.15
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,8,howgood,0.53
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,9,howgood,0.87
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,10,howgood,0.81
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,11,howgood,0.54
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,12,howgood,0.64
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,13,howgood,0.61
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,14,howgood,0.82
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,15,howgood,0.69
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,16,howgood,1
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,1,howgood,0.08
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,2,howgood,0.41
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,3,howgood,0.12
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,4,howgood,0.07
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,5,howgood,0.36
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,6,howgood,0.11
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,7,howgood,0.2
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,8,howgood,0.07
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,9,howgood,0.43
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,10,howgood,0.43
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,11,howgood,0.6
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,12,howgood,0.4
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,13,howgood,0.65
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,14,howgood,0.58
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,15,howgood,0.7
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,16,howgood,0.81
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,1,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,2,howgood,0.08
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,3,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,4,howgood,0.45
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,5,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,6,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,7,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,8,howgood,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,9,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,10,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,11,howgood,0.5
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,12,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,13,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,14,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,15,howgood,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,16,howgood,1
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,1,howgood,0.12
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,2,howgood,0.61
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,3,howgood,0.62
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,4,howgood,0.35
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,5,howgood,0.39
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,6,howgood,0.35
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,7,howgood,0
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,8,howgood,0.26
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,9,howgood,0.71
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,10,howgood,0.34
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,11,howgood,0.63
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,12,howgood,1
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,13,howgood,0.46
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,14,howgood,0.96
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,15,howgood,0.59
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,16,howgood,0.87
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,1,howgood,0.22
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,2,howgood,0.34
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,3,howgood,0.44
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,4,howgood,0.66
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,5,howgood,0.29
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,6,howgood,0.18
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,7,howgood,0.16
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,8,howgood,0.32
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,9,howgood,0.66
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,10,howgood,0.69
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,11,howgood,0.71
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,12,howgood,0.78
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,13,howgood,0.58
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,14,howgood,0.78
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,15,howgood,0.82
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,16,howgood,0.86
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,1,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,2,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,3,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,4,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,5,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,6,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,7,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,8,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,9,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,10,howgood,0.5
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,11,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,12,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,13,howgood,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,14,howgood,0.59
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,15,howgood,0.5
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,16,howgood,0.5
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,1,howgood,0.09
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,2,howgood,0.29
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,3,howgood,0.26
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,4,howgood,0.11
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,5,howgood,0.21
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,6,howgood,0.15
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,7,howgood,0.1
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,8,howgood,0.12
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,9,howgood,0.85
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,10,howgood,0.91
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,outgrp,11,howgood,0.83
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,outgrp,12,howgood,0.72
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,outgrp,13,howgood,0.05
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,14,howgood,0.96
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,outgrp,15,howgood,0.89
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,16,howgood,0.89
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,ingrp,1,howgood,0.29
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,ingrp,2,howgood,0.47
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,ingrp,3,howgood,0.46
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,outgrp,4,howgood,0
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,outgrp,5,howgood,0.1
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,outgrp,6,howgood,0.22
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,ingrp,7,howgood,0.41
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,neg,outgrp,8,howgood,0.29
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,outgrp,9,howgood,0.52
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,ingrp,10,howgood,0.52
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,outgrp,11,howgood,0.55
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,outgrp,12,howgood,0.53
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,outgrp,13,howgood,0.28
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,ingrp,14,howgood,0.68
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,ingrp,15,howgood,0.72
51,57.66666667,45,-14.24257425,1.85478548,-15.77011493,compete,pos,ingrp,16,howgood,0.76
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,ingrp,1,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,outgrp,2,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,ingrp,3,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,outgrp,4,howgood,0.04
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,outgrp,5,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,ingrp,6,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,outgrp,7,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,neg,ingrp,8,howgood,0
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,pos,outgrp,9,howgood,0.49
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,pos,outgrp,10,howgood,0.41
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,pos,ingrp,11,howgood,0.61
55,53.66666667,31,-18.24257425,-12.14521452,-5.770114933,neutral,pos,ingrp,12,howgood,0.05
