file,n_articles,citations_total
../data/raw/25739.jsonl.gz,0,0
../data/raw/2574.jsonl.gz,36,4
../data/raw/25740.jsonl.gz,0,0
../data/raw/25741.jsonl.gz,0,0
../data/raw/25742.jsonl.gz,0,0
../data/raw/25743.jsonl.gz,0,0
../data/raw/25744.jsonl.gz,0,0
../data/raw/25745.jsonl.gz,0,0
../data/raw/25746.jsonl.gz,0,0
../data/raw/25747.jsonl.gz,0,0
../data/raw/25748.jsonl.gz,0,0
../data/raw/25749.jsonl.gz,0,0
../data/raw/2575.jsonl.gz,17,9
../data/raw/25750.jsonl.gz,0,0
../data/raw/25751.jsonl.gz,0,0
../data/raw/25752.jsonl.gz,0,0
../data/raw/25753.jsonl.gz,0,0
../data/raw/25754.jsonl.gz,0,0
../data/raw/25755.jsonl.gz,0,0
../data/raw/25756.jsonl.gz,0,0
../data/raw/25757.jsonl.gz,0,0
../data/raw/25758.jsonl.gz,0,0
../data/raw/25759.jsonl.gz,0,0
../data/raw/2576.jsonl.gz,52,53
../data/raw/25760.jsonl.gz,0,0
../data/raw/25761.jsonl.gz,0,0
../data/raw/25762.jsonl.gz,0,0
../data/raw/25763.jsonl.gz,0,0
../data/raw/25764.jsonl.gz,0,0
../data/raw/25765.jsonl.gz,0,0
../data/raw/25766.jsonl.gz,0,0
../data/raw/25767.jsonl.gz,0,0
../data/raw/25768.jsonl.gz,0,0
../data/raw/25769.jsonl.gz,0,0
../data/raw/2577.jsonl.gz,20,19
../data/raw/25770.jsonl.gz,0,0
../data/raw/25771.jsonl.gz,0,0
../data/raw/25772.jsonl.gz,0,0
../data/raw/25773.jsonl.gz,0,0
../data/raw/25774.jsonl.gz,0,0
../data/raw/25775.jsonl.gz,0,0
../data/raw/25776.jsonl.gz,0,0
../data/raw/25777.jsonl.gz,0,0
../data/raw/25778.jsonl.gz,0,0
../data/raw/25779.jsonl.gz,0,0
../data/raw/2578.jsonl.gz,31,14
../data/raw/25780.jsonl.gz,0,0
../data/raw/25781.jsonl.gz,0,0
../data/raw/25782.jsonl.gz,0,0
../data/raw/25783.jsonl.gz,0,0
../data/raw/25784.jsonl.gz,0,0
../data/raw/25785.jsonl.gz,0,0
../data/raw/25786.jsonl.gz,0,0
../data/raw/25787.jsonl.gz,0,0
../data/raw/25788.jsonl.gz,0,0
../data/raw/25789.jsonl.gz,0,0
../data/raw/2579.jsonl.gz,41,9
../data/raw/25790.jsonl.gz,0,0
../data/raw/25791.jsonl.gz,0,0
../data/raw/25792.jsonl.gz,0,0
../data/raw/25793.jsonl.gz,0,0
../data/raw/25794.jsonl.gz,0,0
../data/raw/25795.jsonl.gz,0,0
../data/raw/25796.jsonl.gz,0,0
../data/raw/25797.jsonl.gz,0,0
../data/raw/25798.jsonl.gz,0,0
../data/raw/25799.jsonl.gz,0,0
../data/raw/258.jsonl.gz,18,0
../data/raw/2580.jsonl.gz,33,9
../data/raw/25800.jsonl.gz,0,0
../data/raw/25801.jsonl.gz,0,0
../data/raw/25802.jsonl.gz,0,0
../data/raw/25803.jsonl.gz,0,0
../data/raw/25804.jsonl.gz,0,0
../data/raw/25805.jsonl.gz,0,0
../data/raw/25806.jsonl.gz,0,0
../data/raw/25807.jsonl.gz,0,0
../data/raw/25808.jsonl.gz,0,0
../data/raw/25809.jsonl.gz,0,0
../data/raw/2581.jsonl.gz,32,9
../data/raw/25810.jsonl.gz,0,0
../data/raw/25811.jsonl.gz,0,0
../data/raw/25812.jsonl.gz,0,0
../data/raw/25813.jsonl.gz,0,0
../data/raw/25814.jsonl.gz,0,0
../data/raw/25815.jsonl.gz,0,0
../data/raw/25816.jsonl.gz,0,0
../data/raw/25817.jsonl.gz,0,0
../data/raw/25818.jsonl.gz,0,0
../data/raw/25819.jsonl.gz,0,0
../data/raw/2582.jsonl.gz,33,7
../data/raw/25820.jsonl.gz,0,0
../data/raw/25821.jsonl.gz,0,0
../data/raw/25822.jsonl.gz,0,0
../data/raw/25823.jsonl.gz,0,0
../data/raw/25824.jsonl.gz,0,0
../data/raw/25825.jsonl.gz,0,0
../data/raw/25826.jsonl.gz,0,0
../data/raw/25827.jsonl.gz,0,0
../data/raw/25828.jsonl.gz,0,0
../data/raw/25829.jsonl.gz,0,0
../data/raw/2583.jsonl.gz,39,20
../data/raw/25830.jsonl.gz,0,0
../data/raw/25831.jsonl.gz,0,0
../data/raw/25832.jsonl.gz,0,0
../data/raw/25833.jsonl.gz,0,0
../data/raw/25834.jsonl.gz,0,0
../data/raw/25835.jsonl.gz,0,0
../data/raw/25836.jsonl.gz,0,0
../data/raw/25837.jsonl.gz,0,0
../data/raw/25838.jsonl.gz,0,0
../data/raw/25839.jsonl.gz,0,0
../data/raw/2584.jsonl.gz,41,24
../data/raw/25840.jsonl.gz,0,0
../data/raw/25841.jsonl.gz,0,0
../data/raw/25842.jsonl.gz,0,0
../data/raw/25843.jsonl.gz,0,0
../data/raw/25844.jsonl.gz,0,0
../data/raw/25845.jsonl.gz,0,0
../data/raw/25846.jsonl.gz,0,0
../data/raw/25847.jsonl.gz,0,0
../data/raw/25848.jsonl.gz,0,0
../data/raw/25849.jsonl.gz,0,0
../data/raw/2585.jsonl.gz,62,54
../data/raw/25850.jsonl.gz,0,0
../data/raw/25851.jsonl.gz,0,0
../data/raw/25852.jsonl.gz,0,0
../data/raw/25853.jsonl.gz,0,0
../data/raw/25854.jsonl.gz,0,0
../data/raw/25855.jsonl.gz,0,0
../data/raw/25856.jsonl.gz,0,0
../data/raw/25857.jsonl.gz,0,0
../data/raw/25858.jsonl.gz,0,0
../data/raw/25859.jsonl.gz,0,0
../data/raw/2586.jsonl.gz,41,13
../data/raw/25860.jsonl.gz,0,0
../data/raw/25861.jsonl.gz,0,0
../data/raw/25862.jsonl.gz,0,0
../data/raw/25863.jsonl.gz,0,0
../data/raw/25864.jsonl.gz,0,0
../data/raw/25865.jsonl.gz,0,0
../data/raw/25866.jsonl.gz,0,0
../data/raw/25867.jsonl.gz,0,0
../data/raw/25868.jsonl.gz,0,0
../data/raw/25869.jsonl.gz,0,0
../data/raw/2587.jsonl.gz,41,13
../data/raw/25870.jsonl.gz,0,0
../data/raw/25871.jsonl.gz,0,0
../data/raw/25872.jsonl.gz,0,0
../data/raw/25873.jsonl.gz,0,0
../data/raw/25874.jsonl.gz,0,0
../data/raw/25875.jsonl.gz,0,0
../data/raw/25876.jsonl.gz,0,0
../data/raw/25877.jsonl.gz,0,0
../data/raw/25878.jsonl.gz,0,0
../data/raw/25879.jsonl.gz,0,0
../data/raw/2588.jsonl.gz,30,14
../data/raw/25880.jsonl.gz,0,0
../data/raw/25881.jsonl.gz,0,0
../data/raw/25882.jsonl.gz,0,0
../data/raw/25883.jsonl.gz,0,0
../data/raw/25884.jsonl.gz,0,0
../data/raw/25885.jsonl.gz,0,0
../data/raw/25886.jsonl.gz,0,0
../data/raw/25887.jsonl.gz,0,0
../data/raw/25888.jsonl.gz,0,0
../data/raw/25889.jsonl.gz,0,0
../data/raw/2589.jsonl.gz,34,19
../data/raw/25890.jsonl.gz,0,0
../data/raw/25891.jsonl.gz,0,0
../data/raw/25892.jsonl.gz,0,0
../data/raw/25893.jsonl.gz,0,0
../data/raw/25894.jsonl.gz,0,0
../data/raw/25895.jsonl.gz,0,0
../data/raw/25896.jsonl.gz,0,0
../data/raw/25897.jsonl.gz,0,0
../data/raw/25898.jsonl.gz,0,0
../data/raw/25899.jsonl.gz,0,0
../data/raw/259.jsonl.gz,26,0
../data/raw/2590.jsonl.gz,20,6
../data/raw/25900.jsonl.gz,0,0
../data/raw/25901.jsonl.gz,0,0
../data/raw/25902.jsonl.gz,0,0
../data/raw/25903.jsonl.gz,0,0
../data/raw/25904.jsonl.gz,0,0
../data/raw/25905.jsonl.gz,0,0
../data/raw/25906.jsonl.gz,0,0
../data/raw/25907.jsonl.gz,0,0
../data/raw/25908.jsonl.gz,0,0
../data/raw/25909.jsonl.gz,0,0
../data/raw/2591.jsonl.gz,32,26
../data/raw/25910.jsonl.gz,0,0
../data/raw/25911.jsonl.gz,0,0
../data/raw/25912.jsonl.gz,0,0
../data/raw/25913.jsonl.gz,0,0
../data/raw/25914.jsonl.gz,0,0
../data/raw/25915.jsonl.gz,0,0
../data/raw/25916.jsonl.gz,0,0
../data/raw/25917.jsonl.gz,0,0
../data/raw/25918.jsonl.gz,0,0
../data/raw/25919.jsonl.gz,0,0
../data/raw/2592.jsonl.gz,23,16
../data/raw/25920.jsonl.gz,0,0
../data/raw/25921.jsonl.gz,0,0
../data/raw/25922.jsonl.gz,0,0
../data/raw/25923.jsonl.gz,0,0
../data/raw/25924.jsonl.gz,0,0
../data/raw/25925.jsonl.gz,0,0
../data/raw/25926.jsonl.gz,0,0
../data/raw/25927.jsonl.gz,0,0
../data/raw/25928.jsonl.gz,0,0
../data/raw/25929.jsonl.gz,0,0
../data/raw/2593.jsonl.gz,36,13
../data/raw/25930.jsonl.gz,0,0
../data/raw/25931.jsonl.gz,0,0
../data/raw/25932.jsonl.gz,0,0
../data/raw/25933.jsonl.gz,1,10
../data/raw/25934.jsonl.gz,0,0
../data/raw/25935.jsonl.gz,0,0
../data/raw/25936.jsonl.gz,0,0
../data/raw/25937.jsonl.gz,0,0
../data/raw/25938.jsonl.gz,0,0
../data/raw/25939.jsonl.gz,0,0
../data/raw/2594.jsonl.gz,21,5
../data/raw/25940.jsonl.gz,0,0
../data/raw/25941.jsonl.gz,0,0
../data/raw/25942.jsonl.gz,0,0
../data/raw/25943.jsonl.gz,0,0
../data/raw/25944.jsonl.gz,0,0
../data/raw/25945.jsonl.gz,0,0
../data/raw/25946.jsonl.gz,0,0
../data/raw/25947.jsonl.gz,0,0
../data/raw/25948.jsonl.gz,0,0
../data/raw/25949.jsonl.gz,0,0
../data/raw/2595.jsonl.gz,27,14
../data/raw/25950.jsonl.gz,0,0
../data/raw/25951.jsonl.gz,0,0
../data/raw/25952.jsonl.gz,0,0
../data/raw/25953.jsonl.gz,0,0
../data/raw/25954.jsonl.gz,0,0
../data/raw/25955.jsonl.gz,0,0
../data/raw/25956.jsonl.gz,0,0
../data/raw/25957.jsonl.gz,0,0
../data/raw/25958.jsonl.gz,0,0
../data/raw/25959.jsonl.gz,0,0
../data/raw/2596.jsonl.gz,8,1
../data/raw/25960.jsonl.gz,0,0
../data/raw/25961.jsonl.gz,0,0
../data/raw/25962.jsonl.gz,0,0
../data/raw/25963.jsonl.gz,0,0
../data/raw/25964.jsonl.gz,0,0
../data/raw/25965.jsonl.gz,0,0
../data/raw/25966.jsonl.gz,0,0
../data/raw/25967.jsonl.gz,0,0
../data/raw/25968.jsonl.gz,0,0
../data/raw/25969.jsonl.gz,0,0
../data/raw/2597.jsonl.gz,17,12
../data/raw/25970.jsonl.gz,0,0
../data/raw/25971.jsonl.gz,0,0
../data/raw/25972.jsonl.gz,0,0
../data/raw/25973.jsonl.gz,0,0
../data/raw/25974.jsonl.gz,0,0
../data/raw/25975.jsonl.gz,0,0
../data/raw/25976.jsonl.gz,0,0
../data/raw/25977.jsonl.gz,0,0
../data/raw/25978.jsonl.gz,0,0
../data/raw/25979.jsonl.gz,0,0
../data/raw/2598.jsonl.gz,25,18
../data/raw/25980.jsonl.gz,0,0
../data/raw/25981.jsonl.gz,0,0
../data/raw/25982.jsonl.gz,0,0
../data/raw/25983.jsonl.gz,0,0
../data/raw/25984.jsonl.gz,0,0
../data/raw/25985.jsonl.gz,0,0
../data/raw/25986.jsonl.gz,0,0
../data/raw/25987.jsonl.gz,0,0
../data/raw/25988.jsonl.gz,0,0
../data/raw/25989.jsonl.gz,0,0
../data/raw/2599.jsonl.gz,22,18
../data/raw/25990.jsonl.gz,0,0
../data/raw/25991.jsonl.gz,0,0
../data/raw/25992.jsonl.gz,0,0
../data/raw/25993.jsonl.gz,0,0
../data/raw/25994.jsonl.gz,0,0
../data/raw/25995.jsonl.gz,0,0
../data/raw/25996.jsonl.gz,0,0
../data/raw/25997.jsonl.gz,0,0
../data/raw/25998.jsonl.gz,0,0
../data/raw/25999.jsonl.gz,0,0
../data/raw/26.jsonl.gz,34,0
../data/raw/260.jsonl.gz,37,0
../data/raw/2600.jsonl.gz,15,3
../data/raw/26000.jsonl.gz,0,0
../data/raw/26001.jsonl.gz,0,0
../data/raw/26002.jsonl.gz,0,0
../data/raw/26003.jsonl.gz,0,0
../data/raw/26004.jsonl.gz,0,0
../data/raw/26005.jsonl.gz,0,0
../data/raw/26006.jsonl.gz,0,0
../data/raw/26007.jsonl.gz,0,0
../data/raw/26008.jsonl.gz,0,0
../data/raw/26009.jsonl.gz,0,0
../data/raw/2601.jsonl.gz,15,8
../data/raw/26010.jsonl.gz,0,0
../data/raw/26011.jsonl.gz,0,0
../data/raw/26012.jsonl.gz,0,0
../data/raw/26013.jsonl.gz,0,0
../data/raw/26014.jsonl.gz,0,0
../data/raw/26015.jsonl.gz,0,0
../data/raw/26016.jsonl.gz,0,0
../data/raw/26017.jsonl.gz,0,0
../data/raw/26018.jsonl.gz,0,0
../data/raw/26019.jsonl.gz,0,0
../data/raw/2602.jsonl.gz,33,14
../data/raw/26020.jsonl.gz,0,0
../data/raw/26021.jsonl.gz,0,0
../data/raw/26022.jsonl.gz,0,0
../data/raw/26023.jsonl.gz,0,0
../data/raw/26024.jsonl.gz,0,0
../data/raw/26025.jsonl.gz,0,0
../data/raw/26026.jsonl.gz,0,0
../data/raw/26027.jsonl.gz,0,0
../data/raw/26028.jsonl.gz,0,0
../data/raw/26029.jsonl.gz,0,0
../data/raw/2603.jsonl.gz,13,10
../data/raw/26030.jsonl.gz,0,0
../data/raw/26031.jsonl.gz,0,0
../data/raw/26032.jsonl.gz,0,0
../data/raw/26033.jsonl.gz,0,0
../data/raw/26034.jsonl.gz,0,0
../data/raw/26035.jsonl.gz,0,0
../data/raw/26036.jsonl.gz,0,0
../data/raw/26037.jsonl.gz,0,0
../data/raw/26038.jsonl.gz,0,0
../data/raw/26039.jsonl.gz,0,0
../data/raw/2604.jsonl.gz,26,12
../data/raw/26040.jsonl.gz,0,0
../data/raw/26041.jsonl.gz,0,0
../data/raw/26042.jsonl.gz,0,0
../data/raw/26043.jsonl.gz,0,0
../data/raw/26044.jsonl.gz,0,0
../data/raw/26045.jsonl.gz,0,0
../data/raw/26046.jsonl.gz,0,0
../data/raw/26047.jsonl.gz,0,0
../data/raw/26048.jsonl.gz,0,0
../data/raw/26049.jsonl.gz,0,0
../data/raw/2605.jsonl.gz,15,11
../data/raw/26050.jsonl.gz,0,0
../data/raw/26051.jsonl.gz,0,0
../data/raw/26052.jsonl.gz,0,0
../data/raw/26053.jsonl.gz,0,0
../data/raw/26054.jsonl.gz,0,0
../data/raw/26055.jsonl.gz,0,0
../data/raw/26056.jsonl.gz,0,0
../data/raw/26057.jsonl.gz,0,0
../data/raw/26058.jsonl.gz,0,0
../data/raw/26059.jsonl.gz,0,0
../data/raw/2606.jsonl.gz,12,8
../data/raw/26060.jsonl.gz,0,0
../data/raw/26061.jsonl.gz,0,0
../data/raw/26062.jsonl.gz,0,0
../data/raw/26063.jsonl.gz,0,0
../data/raw/26064.jsonl.gz,0,0
../data/raw/26065.jsonl.gz,0,0
../data/raw/26066.jsonl.gz,0,0
../data/raw/26067.jsonl.gz,0,0
../data/raw/26068.jsonl.gz,0,0
../data/raw/26069.jsonl.gz,0,0
../data/raw/2607.jsonl.gz,29,10
../data/raw/26070.jsonl.gz,0,0
../data/raw/26071.jsonl.gz,0,0
../data/raw/26072.jsonl.gz,0,0
../data/raw/26073.jsonl.gz,0,0
../data/raw/26074.jsonl.gz,0,0
../data/raw/26075.jsonl.gz,0,0
../data/raw/26076.jsonl.gz,0,0
../data/raw/26077.jsonl.gz,0,0
../data/raw/26078.jsonl.gz,0,0
../data/raw/26079.jsonl.gz,0,0
../data/raw/2608.jsonl.gz,44,19
../data/raw/26080.jsonl.gz,0,0
../data/raw/26081.jsonl.gz,0,0
../data/raw/26082.jsonl.gz,0,0
../data/raw/26083.jsonl.gz,0,0
../data/raw/26084.jsonl.gz,0,0
../data/raw/26085.jsonl.gz,0,0
../data/raw/26086.jsonl.gz,0,0
../data/raw/26087.jsonl.gz,0,0
../data/raw/26088.jsonl.gz,0,0
../data/raw/26089.jsonl.gz,0,0
../data/raw/2609.jsonl.gz,14,3
../data/raw/26090.jsonl.gz,0,0
../data/raw/26091.jsonl.gz,0,0
../data/raw/26092.jsonl.gz,0,0
../data/raw/26093.jsonl.gz,0,0
../data/raw/26094.jsonl.gz,0,0
../data/raw/26095.jsonl.gz,0,0
../data/raw/26096.jsonl.gz,0,0
../data/raw/26097.jsonl.gz,0,0
../data/raw/26098.jsonl.gz,0,0
../data/raw/26099.jsonl.gz,0,0
../data/raw/261.jsonl.gz,27,0
../data/raw/2610.jsonl.gz,19,5
../data/raw/26100.jsonl.gz,0,0
../data/raw/26101.jsonl.gz,0,0
../data/raw/26102.jsonl.gz,0,0
../data/raw/26103.jsonl.gz,0,0
../data/raw/26104.jsonl.gz,0,0
../data/raw/26105.jsonl.gz,0,0
../data/raw/26106.jsonl.gz,0,0
../data/raw/26107.jsonl.gz,0,0
../data/raw/26108.jsonl.gz,0,0
../data/raw/26109.jsonl.gz,0,0
../data/raw/2611.jsonl.gz,23,10
../data/raw/26110.jsonl.gz,0,0
../data/raw/26111.jsonl.gz,0,0
../data/raw/26112.jsonl.gz,0,0
../data/raw/26113.jsonl.gz,0,0
../data/raw/26114.jsonl.gz,0,0
../data/raw/26115.jsonl.gz,0,0
../data/raw/26116.jsonl.gz,0,0
../data/raw/26117.jsonl.gz,0,0
../data/raw/26118.jsonl.gz,0,0
../data/raw/26119.jsonl.gz,0,0
../data/raw/2612.jsonl.gz,21,5
../data/raw/26120.jsonl.gz,0,0
../data/raw/26121.jsonl.gz,0,0
../data/raw/26122.jsonl.gz,0,0
../data/raw/26123.jsonl.gz,0,0
../data/raw/26124.jsonl.gz,0,0
../data/raw/26125.jsonl.gz,0,0
../data/raw/26126.jsonl.gz,0,0
../data/raw/26127.jsonl.gz,0,0
../data/raw/26128.jsonl.gz,0,0
../data/raw/26129.jsonl.gz,0,0
../data/raw/2613.jsonl.gz,31,16
../data/raw/26130.jsonl.gz,0,0
../data/raw/26131.jsonl.gz,0,0
../data/raw/26132.jsonl.gz,0,0
../data/raw/26133.jsonl.gz,0,0
../data/raw/26134.jsonl.gz,0,0
../data/raw/26135.jsonl.gz,0,0
../data/raw/26136.jsonl.gz,0,0
../data/raw/26137.jsonl.gz,0,0
../data/raw/26138.jsonl.gz,0,0
../data/raw/26139.jsonl.gz,0,0
../data/raw/2614.jsonl.gz,41,48
../data/raw/26140.jsonl.gz,0,0
../data/raw/26141.jsonl.gz,0,0
../data/raw/26142.jsonl.gz,0,0
../data/raw/26143.jsonl.gz,0,0
../data/raw/26144.jsonl.gz,0,0
../data/raw/26145.jsonl.gz,0,0
../data/raw/26146.jsonl.gz,0,0
../data/raw/26147.jsonl.gz,0,0
../data/raw/26148.jsonl.gz,0,0
../data/raw/26149.jsonl.gz,0,0
../data/raw/2615.jsonl.gz,47,19
../data/raw/26150.jsonl.gz,0,0
../data/raw/26151.jsonl.gz,0,0
../data/raw/26152.jsonl.gz,0,0
../data/raw/26153.jsonl.gz,0,0
../data/raw/26154.jsonl.gz,0,0
../data/raw/26155.jsonl.gz,0,0
../data/raw/26156.jsonl.gz,0,0
../data/raw/26157.jsonl.gz,0,0
../data/raw/26158.jsonl.gz,0,0
../data/raw/26159.jsonl.gz,0,0
../data/raw/2616.jsonl.gz,44,19
../data/raw/26160.jsonl.gz,0,0
../data/raw/26161.jsonl.gz,0,0
../data/raw/26162.jsonl.gz,0,0
../data/raw/26163.jsonl.gz,0,0
../data/raw/26164.jsonl.gz,0,0
../data/raw/26165.jsonl.gz,0,0
../data/raw/26166.jsonl.gz,0,0
../data/raw/26167.jsonl.gz,0,0
../data/raw/26168.jsonl.gz,0,0
../data/raw/26169.jsonl.gz,0,0
../data/raw/2617.jsonl.gz,35,14
../data/raw/26170.jsonl.gz,0,0
../data/raw/26171.jsonl.gz,0,0
../data/raw/26172.jsonl.gz,0,0
../data/raw/26173.jsonl.gz,0,0
../data/raw/26174.jsonl.gz,0,0
../data/raw/26175.jsonl.gz,0,0
../data/raw/26176.jsonl.gz,0,0
../data/raw/26177.jsonl.gz,0,0
../data/raw/26178.jsonl.gz,0,0
../data/raw/26179.jsonl.gz,0,0
../data/raw/2618.jsonl.gz,35,16
../data/raw/26180.jsonl.gz,0,0
../data/raw/26181.jsonl.gz,0,0
../data/raw/26182.jsonl.gz,0,0
../data/raw/26183.jsonl.gz,0,0
../data/raw/26184.jsonl.gz,0,0
../data/raw/26185.jsonl.gz,0,0
../data/raw/26186.jsonl.gz,0,0
../data/raw/26187.jsonl.gz,0,0
../data/raw/26188.jsonl.gz,0,0
../data/raw/26189.jsonl.gz,0,0
../data/raw/2619.jsonl.gz,36,15
../data/raw/26190.jsonl.gz,0,0
../data/raw/26191.jsonl.gz,0,0
../data/raw/26192.jsonl.gz,0,0
../data/raw/26193.jsonl.gz,0,0
../data/raw/26194.jsonl.gz,0,0
../data/raw/26195.jsonl.gz,0,0
../data/raw/26196.jsonl.gz,0,0
../data/raw/26197.jsonl.gz,0,0
../data/raw/26198.jsonl.gz,0,0
../data/raw/26199.jsonl.gz,0,0
../data/raw/262.jsonl.gz,22,0
../data/raw/2620.jsonl.gz,21,1
../data/raw/26200.jsonl.gz,0,0
../data/raw/26201.jsonl.gz,0,0
../data/raw/26202.jsonl.gz,0,0
../data/raw/26203.jsonl.gz,0,0
../data/raw/26204.jsonl.gz,0,0
../data/raw/26205.jsonl.gz,0,0
../data/raw/26206.jsonl.gz,0,0
../data/raw/26207.jsonl.gz,0,0
../data/raw/26208.jsonl.gz,0,0
../data/raw/26209.jsonl.gz,0,0
../data/raw/2621.jsonl.gz,40,29
../data/raw/26210.jsonl.gz,0,0
../data/raw/26211.jsonl.gz,0,0
../data/raw/26212.jsonl.gz,0,0
../data/raw/26213.jsonl.gz,0,0
../data/raw/26214.jsonl.gz,0,0
../data/raw/26215.jsonl.gz,0,0
../data/raw/26216.jsonl.gz,0,0
../data/raw/26217.jsonl.gz,0,0
../data/raw/26218.jsonl.gz,0,0
../data/raw/26219.jsonl.gz,0,0
../data/raw/2622.jsonl.gz,19,4
../data/raw/26220.jsonl.gz,0,0
../data/raw/26221.jsonl.gz,0,0
../data/raw/26222.jsonl.gz,0,0
../data/raw/26223.jsonl.gz,0,0
../data/raw/26224.jsonl.gz,0,0
../data/raw/26225.jsonl.gz,0,0
../data/raw/26226.jsonl.gz,0,0
../data/raw/26227.jsonl.gz,0,0
../data/raw/26228.jsonl.gz,0,0
../data/raw/26229.jsonl.gz,0,0
../data/raw/2623.jsonl.gz,37,10
../data/raw/26230.jsonl.gz,0,0
../data/raw/26231.jsonl.gz,0,0
../data/raw/26232.jsonl.gz,0,0
../data/raw/26233.jsonl.gz,0,0
../data/raw/26234.jsonl.gz,0,0
../data/raw/26235.jsonl.gz,0,0
../data/raw/26236.jsonl.gz,0,0
../data/raw/26237.jsonl.gz,0,0
../data/raw/26238.jsonl.gz,0,0
../data/raw/26239.jsonl.gz,0,0
../data/raw/2624.jsonl.gz,23,6
../data/raw/26240.jsonl.gz,0,0
../data/raw/26241.jsonl.gz,0,0
../data/raw/26242.jsonl.gz,0,0
../data/raw/26243.jsonl.gz,0,0
../data/raw/26244.jsonl.gz,0,0
../data/raw/26245.jsonl.gz,0,0
../data/raw/26246.jsonl.gz,0,0
../data/raw/26247.jsonl.gz,0,0
../data/raw/26248.jsonl.gz,0,0
../data/raw/26249.jsonl.gz,0,0
../data/raw/2625.jsonl.gz,26,4
../data/raw/26250.jsonl.gz,0,0
../data/raw/26251.jsonl.gz,0,0
../data/raw/26252.jsonl.gz,0,0
../data/raw/26253.jsonl.gz,0,0
../data/raw/26254.jsonl.gz,0,0
../data/raw/26255.jsonl.gz,0,0
../data/raw/26256.jsonl.gz,0,0
../data/raw/26257.jsonl.gz,0,0
../data/raw/26258.jsonl.gz,0,0
../data/raw/26259.jsonl.gz,0,0
../data/raw/2626.jsonl.gz,26,20
../data/raw/26260.jsonl.gz,0,0
../data/raw/26261.jsonl.gz,0,0
../data/raw/26262.jsonl.gz,0,0
../data/raw/26263.jsonl.gz,0,0
../data/raw/26264.jsonl.gz,0,0
../data/raw/26265.jsonl.gz,0,0
../data/raw/26266.jsonl.gz,0,0
../data/raw/26267.jsonl.gz,0,0
../data/raw/26268.jsonl.gz,0,0
../data/raw/26269.jsonl.gz,0,0
../data/raw/2627.jsonl.gz,60,35
../data/raw/26270.jsonl.gz,0,0
../data/raw/26271.jsonl.gz,0,0
../data/raw/26272.jsonl.gz,0,0
../data/raw/26273.jsonl.gz,0,0
../data/raw/26274.jsonl.gz,0,0
../data/raw/26275.jsonl.gz,0,0
../data/raw/26276.jsonl.gz,0,0
../data/raw/26277.jsonl.gz,0,0
../data/raw/26278.jsonl.gz,0,0
../data/raw/26279.jsonl.gz,0,0
../data/raw/2628.jsonl.gz,36,20
../data/raw/26280.jsonl.gz,0,0
../data/raw/26281.jsonl.gz,0,0
../data/raw/26282.jsonl.gz,0,0
../data/raw/26283.jsonl.gz,0,0
../data/raw/26284.jsonl.gz,0,0
../data/raw/26285.jsonl.gz,0,0
../data/raw/26286.jsonl.gz,0,0
../data/raw/26287.jsonl.gz,0,0
../data/raw/26288.jsonl.gz,0,0
../data/raw/26289.jsonl.gz,0,0
../data/raw/2629.jsonl.gz,38,17
../data/raw/26290.jsonl.gz,0,0
../data/raw/26291.jsonl.gz,0,0
../data/raw/26292.jsonl.gz,0,0
../data/raw/26293.jsonl.gz,0,0
../data/raw/26294.jsonl.gz,0,0
../data/raw/26295.jsonl.gz,0,0
../data/raw/26296.jsonl.gz,0,0
../data/raw/26297.jsonl.gz,0,0
../data/raw/26298.jsonl.gz,0,0
../data/raw/26299.jsonl.gz,0,0
../data/raw/263.jsonl.gz,20,0
../data/raw/2630.jsonl.gz,36,19
../data/raw/26300.jsonl.gz,0,0
../data/raw/26301.jsonl.gz,0,0
../data/raw/26302.jsonl.gz,0,0
../data/raw/26303.jsonl.gz,0,0
../data/raw/26304.jsonl.gz,0,0
../data/raw/26305.jsonl.gz,0,0
../data/raw/26306.jsonl.gz,0,0
../data/raw/26307.jsonl.gz,0,0
../data/raw/26308.jsonl.gz,0,0
../data/raw/26309.jsonl.gz,0,0
../data/raw/2631.jsonl.gz,33,28
../data/raw/26310.jsonl.gz,0,0
../data/raw/26311.jsonl.gz,0,0
../data/raw/26312.jsonl.gz,0,0
../data/raw/26313.jsonl.gz,0,0
../data/raw/26314.jsonl.gz,0,0
../data/raw/26315.jsonl.gz,0,0
../data/raw/26316.jsonl.gz,0,0
../data/raw/26317.jsonl.gz,0,0
../data/raw/26318.jsonl.gz,0,0
../data/raw/26319.jsonl.gz,0,0
../data/raw/2632.jsonl.gz,29,17
../data/raw/26320.jsonl.gz,0,0
../data/raw/26321.jsonl.gz,0,0
../data/raw/26322.jsonl.gz,0,0
../data/raw/26323.jsonl.gz,0,0
../data/raw/26324.jsonl.gz,0,0
../data/raw/26325.jsonl.gz,0,0
../data/raw/26326.jsonl.gz,0,0
../data/raw/26327.jsonl.gz,0,0
../data/raw/26328.jsonl.gz,0,0
../data/raw/26329.jsonl.gz,0,0
../data/raw/2633.jsonl.gz,19,4
../data/raw/26330.jsonl.gz,0,0
../data/raw/26331.jsonl.gz,0,0
../data/raw/26332.jsonl.gz,0,0
../data/raw/26333.jsonl.gz,0,0
../data/raw/26334.jsonl.gz,0,0
../data/raw/26335.jsonl.gz,0,0
../data/raw/26336.jsonl.gz,0,0
../data/raw/26337.jsonl.gz,0,0
