pid,ing_c,outg_c,ID_c,group,story,bef_aft,storynum,resptype,rating
47,0.29813333,0.174400003,0.123733367,outgrp,pos,before,14,howbad,0.504
47,0.29813333,0.174400003,0.123733367,outgrp,pos,before,15,howbad,0
47,0.29813333,0.174400003,0.123733367,ingrp,pos,before,16,howbad,0.004
47,0.29813333,0.174400003,0.123733367,outgrp,pos,before,17,howbad,0.178
47,0.29813333,0.174400003,0.123733367,ingrp,pos,before,18,howbad,0
47,0.29813333,0.174400003,0.123733367,outgrp,pos,after,19,howbad,0.36
47,0.29813333,0.174400003,0.123733367,ingrp,pos,after,20,howbad,0
47,0.29813333,0.174400003,0.123733367,ingrp,pos,after,21,howbad,0
47,0.29813333,0.174400003,0.123733367,outgrp,pos,after,22,howbad,0
47,0.29813333,0.174400003,0.123733367,ingrp,pos,after,23,howbad,0
47,0.29813333,0.174400003,0.123733367,outgrp,pos,after,24,howbad,0.328
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,before,1,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,before,2,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,before,3,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,before,4,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,before,5,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,before,6,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,after,7,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,after,8,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,after,9,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,after,10,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,neg,after,11,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,neg,after,12,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,before,13,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,before,14,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,before,15,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,before,16,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,before,17,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,before,18,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,after,19,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,after,20,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,after,21,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,after,22,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,ingrp,pos,after,23,howbad,0
48,-0.55386667,-0.24693333,-0.3069333,outgrp,pos,after,24,howbad,0
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,before,1,howbad,0.848
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,before,2,howbad,0.656
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,before,3,howbad,0.63
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,before,4,howbad,0.778
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,before,5,howbad,0.632
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,before,6,howbad,0.978
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,after,7,howbad,0.79
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,after,8,howbad,0.582
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,after,9,howbad,0.158
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,after,10,howbad,0.612
50,0.03613333,0.140400003,-0.104266633,ingrp,neg,after,11,howbad,0.53
50,0.03613333,0.140400003,-0.104266633,outgrp,neg,after,12,howbad,0.558
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,before,13,howbad,0
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,before,14,howbad,0.134
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,before,15,howbad,0.388
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,before,16,howbad,0.218
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,before,17,howbad,0.106
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,before,18,howbad,0.378
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,after,19,howbad,0.274
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,after,20,howbad,0.29
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,after,21,howbad,0.362
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,after,22,howbad,0.406
50,0.03613333,0.140400003,-0.104266633,ingrp,pos,after,23,howbad,0.404
50,0.03613333,0.140400003,-0.104266633,outgrp,pos,after,24,howbad,0.38
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,before,1,howbad,0.374
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,before,2,howbad,0.57
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,before,3,howbad,0.914
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,before,4,howbad,0.708
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,before,5,howbad,0.798
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,before,6,howbad,0.662
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,after,7,howbad,0.746
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,after,8,howbad,0.844
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,after,9,howbad,0.638
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,after,10,howbad,0.692
51,-0.132533337,0.063733337,-0.196266633,outgrp,neg,after,11,howbad,0.69
51,-0.132533337,0.063733337,-0.196266633,ingrp,neg,after,12,howbad,0.722
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,before,13,howbad,0.1
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,before,14,howbad,0.052
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,before,15,howbad,0
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,before,16,howbad,0
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,before,17,howbad,0
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,before,18,howbad,0.064
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,after,19,howbad,0.104
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,after,20,howbad,0.1
51,-0.132533337,0.063733337,-0.196266633,outgrp,pos,after,21,howbad,0.038
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,after,22,howbad,0.13
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,after,23,howbad,0.346
51,-0.132533337,0.063733337,-0.196266633,ingrp,pos,after,24,howbad,0.312
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,before,1,howbad,0.59
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,before,2,howbad,0.602
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,before,3,howbad,0.578
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,before,4,howbad,0.616
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,before,5,howbad,0.602
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,before,6,howbad,0.616
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,after,7,howbad,0.668
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,after,8,howbad,0.714
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,after,9,howbad,0.638
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,after,10,howbad,0.592
53,0.049466663,-0.09293333,0.142400033,ingrp,neg,after,11,howbad,0.608
53,0.049466663,-0.09293333,0.142400033,outgrp,neg,after,12,howbad,0.596
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,before,13,howbad,0.064
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,before,14,howbad,0.008
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,before,15,howbad,0.018
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,before,16,howbad,0
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,before,17,howbad,0
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,before,18,howbad,0.052
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,after,19,howbad,0.106
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,after,20,howbad,0.124
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,after,21,howbad,0.264
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,after,22,howbad,0.23
53,0.049466663,-0.09293333,0.142400033,outgrp,pos,after,23,howbad,0.244
53,0.049466663,-0.09293333,0.142400033,ingrp,pos,after,24,howbad,0.292
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,before,1,howbad,0.576
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,before,2,howbad,0.71
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,before,3,howbad,0.748
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,before,4,howbad,0.794
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,before,5,howbad,0.924
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,before,6,howbad,0.736
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,after,7,howbad,0.662
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,after,8,howbad,0.574
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,after,9,howbad,0.412
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,after,10,howbad,0.568
54,-0.084533337,0.036400003,-0.1209333,outgrp,neg,after,11,howbad,0.716
54,-0.084533337,0.036400003,-0.1209333,ingrp,neg,after,12,howbad,0.686
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,before,13,howbad,0
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,before,14,howbad,0
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,before,15,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,before,16,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,before,17,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,before,18,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,after,19,howbad,0
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,after,20,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,after,21,howbad,0
54,-0.084533337,0.036400003,-0.1209333,ingrp,pos,after,22,howbad,0
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,after,23,howbad,0.114
54,-0.084533337,0.036400003,-0.1209333,outgrp,pos,after,24,howbad,0
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,before,1,howbad,0.922
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,before,2,howbad,0.87
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,before,3,howbad,0.78
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,before,4,howbad,0.772
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,before,5,howbad,0.874
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,before,6,howbad,0.93
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,after,7,howbad,0.752
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,after,8,howbad,0.774
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,after,9,howbad,0.806
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,after,10,howbad,0.786
55,0.118799997,-0.158266663,0.2770667,ingrp,neg,after,11,howbad,0.814
55,0.118799997,-0.158266663,0.2770667,outgrp,neg,after,12,howbad,0.868
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,before,13,howbad,0.066
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,before,14,howbad,0.032
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,before,15,howbad,0.042
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,before,16,howbad,0.076
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,before,17,howbad,0.092
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,before,18,howbad,0.106
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,after,19,howbad,0.162
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,after,20,howbad,0.08
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,after,21,howbad,0.118
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,after,22,howbad,0.246
55,0.118799997,-0.158266663,0.2770667,outgrp,pos,after,23,howbad,0.198
55,0.118799997,-0.158266663,0.2770667,ingrp,pos,after,24,howbad,0.12
57,0.29813333,0.15706667,0.1410667,outgrp,neg,before,1,howbad,0.566
57,0.29813333,0.15706667,0.1410667,outgrp,neg,before,2,howbad,0.628
57,0.29813333,0.15706667,0.1410667,ingrp,neg,before,3,howbad,0.648
57,0.29813333,0.15706667,0.1410667,outgrp,neg,before,4,howbad,0.526
57,0.29813333,0.15706667,0.1410667,ingrp,neg,before,5,howbad,1
57,0.29813333,0.15706667,0.1410667,ingrp,neg,before,6,howbad,0.692
57,0.29813333,0.15706667,0.1410667,outgrp,neg,after,7,howbad,0.626
57,0.29813333,0.15706667,0.1410667,outgrp,neg,after,8,howbad,0.762
57,0.29813333,0.15706667,0.1410667,ingrp,neg,after,9,howbad,0.778
57,0.29813333,0.15706667,0.1410667,outgrp,neg,after,10,howbad,0.644
57,0.29813333,0.15706667,0.1410667,ingrp,neg,after,11,howbad,0.806
57,0.29813333,0.15706667,0.1410667,ingrp,neg,after,12,howbad,0.552
57,0.29813333,0.15706667,0.1410667,ingrp,pos,before,13,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,before,14,howbad,0.38
57,0.29813333,0.15706667,0.1410667,ingrp,pos,before,15,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,before,16,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,before,17,howbad,0
57,0.29813333,0.15706667,0.1410667,ingrp,pos,before,18,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,after,19,howbad,0
57,0.29813333,0.15706667,0.1410667,ingrp,pos,after,20,howbad,0
57,0.29813333,0.15706667,0.1410667,ingrp,pos,after,21,howbad,0
57,0.29813333,0.15706667,0.1410667,ingrp,pos,after,22,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,after,23,howbad,0
57,0.29813333,0.15706667,0.1410667,outgrp,pos,after,24,howbad,0
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,before,1,howbad,0.562
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,before,2,howbad,0.572
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,before,3,howbad,0.668
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,before,4,howbad,0.588
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,before,5,howbad,0.682
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,before,6,howbad,0.718
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,after,7,howbad,0.794
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,after,8,howbad,0.722
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,after,9,howbad,0.662
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,after,10,howbad,0.712
58,0.12613333,0.390400003,-0.264266633,ingrp,neg,after,11,howbad,0.686
58,0.12613333,0.390400003,-0.264266633,outgrp,neg,after,12,howbad,0.682
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,before,13,howbad,0.162
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,before,14,howbad,0.216
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,before,15,howbad,0.408
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,before,16,howbad,0.204
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,before,17,howbad,0
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,before,18,howbad,0
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,after,19,howbad,0
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,after,20,howbad,0
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,after,21,howbad,0
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,after,22,howbad,0
58,0.12613333,0.390400003,-0.264266633,ingrp,pos,after,23,howbad,0
58,0.12613333,0.390400003,-0.264266633,outgrp,pos,after,24,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,before,1,howbad,0.504
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,before,2,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,before,3,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,before,4,howbad,0.776
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,before,5,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,before,6,howbad,0.424
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,after,7,howbad,0.662
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,after,8,howbad,0.602
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,after,9,howbad,0.336
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,after,10,howbad,0.572
60,-0.350533337,-0.41093333,0.060400033,outgrp,neg,after,11,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,neg,after,12,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,before,13,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,before,14,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,before,15,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,before,16,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,before,17,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,before,18,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,after,19,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,after,20,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,after,21,howbad,0
60,-0.350533337,-0.41093333,0.060400033,ingrp,pos,after,22,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,after,23,howbad,0
60,-0.350533337,-0.41093333,0.060400033,outgrp,pos,after,24,howbad,0
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,before,1,howgood,0.134
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,before,2,howgood,0.066
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,before,3,howgood,0
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,before,4,howgood,0
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,before,5,howgood,0
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,before,6,howgood,0
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,after,7,howgood,0
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,after,8,howgood,0
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,after,9,howgood,0
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,after,10,howgood,0
3,0.279466663,-0.33693333,0.616400033,outgrp,neg,after,11,howgood,0
3,0.279466663,-0.33693333,0.616400033,ingrp,neg,after,12,howgood,0
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,before,13,howgood,0.506
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,before,14,howgood,0.664
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,before,15,howgood,0.71
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,before,16,howgood,0.606
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,before,17,howgood,0.024
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,before,18,howgood,0.05
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,after,19,howgood,0.06
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,after,20,howgood,0.116
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,after,21,howgood,0.596
3,0.279466663,-0.33693333,0.616400033,outgrp,pos,after,22,howgood,0.11
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,after,23,howgood,0.636
3,0.279466663,-0.33693333,0.616400033,ingrp,pos,after,24,howgood,0.74
4,0.194799997,0.117733337,0.0770667,ingrp,neg,before,1,howgood,0
4,0.194799997,0.117733337,0.0770667,outgrp,neg,before,2,howgood,0.618
4,0.194799997,0.117733337,0.0770667,outgrp,neg,before,3,howgood,0.002
4,0.194799997,0.117733337,0.0770667,ingrp,neg,before,4,howgood,0.646
4,0.194799997,0.117733337,0.0770667,outgrp,neg,before,5,howgood,0.058
4,0.194799997,0.117733337,0.0770667,ingrp,neg,before,6,howgood,0.676
4,0.194799997,0.117733337,0.0770667,outgrp,neg,after,7,howgood,0.396
4,0.194799997,0.117733337,0.0770667,ingrp,neg,after,8,howgood,0.588
4,0.194799997,0.117733337,0.0770667,outgrp,neg,after,9,howgood,0
4,0.194799997,0.117733337,0.0770667,outgrp,neg,after,10,howgood,0
4,0.194799997,0.117733337,0.0770667,ingrp,neg,after,11,howgood,0.026
4,0.194799997,0.117733337,0.0770667,ingrp,neg,after,12,howgood,0.052
4,0.194799997,0.117733337,0.0770667,outgrp,pos,before,13,howgood,0.734
4,0.194799997,0.117733337,0.0770667,outgrp,pos,before,14,howgood,0.894
4,0.194799997,0.117733337,0.0770667,ingrp,pos,before,15,howgood,0.97
4,0.194799997,0.117733337,0.0770667,outgrp,pos,before,16,howgood,0.98
4,0.194799997,0.117733337,0.0770667,ingrp,pos,before,17,howgood,1
4,0.194799997,0.117733337,0.0770667,ingrp,pos,before,18,howgood,0.592
4,0.194799997,0.117733337,0.0770667,outgrp,pos,after,19,howgood,0.928
4,0.194799997,0.117733337,0.0770667,outgrp,pos,after,20,howgood,0.708
4,0.194799997,0.117733337,0.0770667,ingrp,pos,after,21,howgood,0.92
4,0.194799997,0.117733337,0.0770667,ingrp,pos,after,22,howgood,0.946
4,0.194799997,0.117733337,0.0770667,outgrp,pos,after,23,howgood,0.922
4,0.194799997,0.117733337,0.0770667,ingrp,pos,after,24,howgood,0.992
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,before,1,howgood,0.278
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,before,2,howgood,0.284
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,before,3,howgood,0.21
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,before,4,howgood,0.794
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,before,5,howgood,0.254
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,before,6,howgood,0.232
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,after,7,howgood,0.144
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,after,8,howgood,0.172
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,after,9,howgood,0.2
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,after,10,howgood,0.222
5,0.188799997,-0.301599997,0.490400033,outgrp,neg,after,11,howgood,0.136
5,0.188799997,-0.301599997,0.490400033,ingrp,neg,after,12,howgood,0.172
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,before,13,howgood,0.766
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,before,14,howgood,0.636
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,before,15,howgood,0.288
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,before,16,howgood,0.77
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,before,17,howgood,0.796
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,before,18,howgood,0.62
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,after,19,howgood,0.862
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,after,20,howgood,0.732
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,after,21,howgood,0.2
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,after,22,howgood,0.852
5,0.188799997,-0.301599997,0.490400033,ingrp,pos,after,23,howgood,0.844
5,0.188799997,-0.301599997,0.490400033,outgrp,pos,after,24,howgood,0.186
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,before,1,howgood,0.434
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,before,2,howgood,0.404
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,before,3,howgood,0.54
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,before,4,howgood,0.49
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,before,5,howgood,0.206
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,before,6,howgood,0.258
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,after,7,howgood,0.236
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,after,8,howgood,0.272
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,after,9,howgood,0.354
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,after,10,howgood,0.316
6,-0.171200003,0.064400003,-0.235599967,outgrp,neg,after,11,howgood,0.256
6,-0.171200003,0.064400003,-0.235599967,ingrp,neg,after,12,howgood,0.158
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,before,13,howgood,0.628
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,before,14,howgood,0.902
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,before,15,howgood,0.806
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,before,16,howgood,0.738
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,before,17,howgood,0.696
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,before,18,howgood,0.802
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,after,19,howgood,0.788
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,after,20,howgood,0.794
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,after,21,howgood,0.766
6,-0.171200003,0.064400003,-0.235599967,ingrp,pos,after,22,howgood,0.812
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,after,23,howgood,0.74
6,-0.171200003,0.064400003,-0.235599967,outgrp,pos,after,24,howgood,0.72
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,before,1,howgood,0.014
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,before,2,howgood,0.002
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,before,3,howgood,0
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,before,4,howgood,0
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,before,5,howgood,0
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,before,6,howgood,0
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,after,7,howgood,0.436
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,after,8,howgood,0.546
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,after,9,howgood,0.002
7,-0.161200003,0.059733337,-0.2209333,outgrp,neg,after,10,howgood,0
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,after,11,howgood,0.004
7,-0.161200003,0.059733337,-0.2209333,ingrp,neg,after,12,howgood,0.01
7,-0.161200003,0.059733337,-0.2209333,ingrp,pos,before,13,howgood,0.566
7,-0.161200003,0.059733337,-0.2209333,outgrp,pos,before,14,howgood,1
7,-0.161200003,0.059733337,-0.2209333,ingrp,pos,before,15,howgood,0.848
7,-0.161200003,0.059733337,-0.2209333,ingrp,pos,before,16,howgood,0.642
7,-0.161200003,0.059733337,-0.2209333,outgrp,pos,before,17,howgood,0.008
7,-0.161200003,0.059733337,-0.2209333,outgrp,pos,before,18,howgood,0.458
7,-0.161200003,0.059733337,-0.2209333,outgrp,pos,after,19,howgood,0.436
7,-0.161200003,0.059733337,-0.2209333,outgrp,pos,after,20,howgood,0
