pid,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
66,0.148000033,0.36393519,-0.207598177,integ,neg,ingrp,8,howbad,0.606
66,0.148000033,0.36393519,-0.207598177,integ,pos,outgrp,9,howbad,0.022
66,0.148000033,0.36393519,-0.207598177,integ,neg,outgrp,10,howbad,0.556
66,0.148000033,0.36393519,-0.207598177,integ,pos,outgrp,11,howbad,0.064
66,0.148000033,0.36393519,-0.207598177,integ,pos,outgrp,12,howbad,0.026
66,0.148000033,0.36393519,-0.207598177,integ,pos,outgrp,13,howbad,0.038
66,0.148000033,0.36393519,-0.207598177,integ,neg,outgrp,14,howbad,0.79
66,0.148000033,0.36393519,-0.207598177,integ,neg,outgrp,15,howbad,0.658
66,0.148000033,0.36393519,-0.207598177,integ,neg,outgrp,16,howbad,0.544
68,-0.007999967,0.19193519,-0.191598177,seg,pos,ingrp,1,howbad,0.066
68,-0.007999967,0.19193519,-0.191598177,seg,pos,ingrp,2,howbad,0.082
68,-0.007999967,0.19193519,-0.191598177,seg,neg,ingrp,3,howbad,0.614
68,-0.007999967,0.19193519,-0.191598177,seg,neg,ingrp,4,howbad,0.632
68,-0.007999967,0.19193519,-0.191598177,seg,neg,ingrp,5,howbad,0.676
68,-0.007999967,0.19193519,-0.191598177,seg,pos,ingrp,6,howbad,0.116
68,-0.007999967,0.19193519,-0.191598177,seg,pos,ingrp,7,howbad,0.33
68,-0.007999967,0.19193519,-0.191598177,seg,neg,ingrp,8,howbad,0.826
68,-0.007999967,0.19193519,-0.191598177,seg,pos,outgrp,9,howbad,0.104
68,-0.007999967,0.19193519,-0.191598177,seg,neg,outgrp,10,howbad,0.69
68,-0.007999967,0.19193519,-0.191598177,seg,neg,outgrp,11,howbad,0.596
68,-0.007999967,0.19193519,-0.191598177,seg,pos,outgrp,12,howbad,0.31
68,-0.007999967,0.19193519,-0.191598177,seg,neg,outgrp,13,howbad,0.602
68,-0.007999967,0.19193519,-0.191598177,seg,pos,outgrp,14,howbad,0.1
68,-0.007999967,0.19193519,-0.191598177,seg,pos,outgrp,15,howbad,0.15
68,-0.007999967,0.19193519,-0.191598177,seg,neg,outgrp,16,howbad,0.662
69,0.0326667,-0.233398143,0.274401823,integ,pos,ingrp,1,howbad,0
69,0.0326667,-0.233398143,0.274401823,integ,pos,ingrp,2,howbad,0.084
69,0.0326667,-0.233398143,0.274401823,integ,pos,ingrp,3,howbad,0.152
69,0.0326667,-0.233398143,0.274401823,integ,neg,ingrp,4,howbad,0.786
69,0.0326667,-0.233398143,0.274401823,integ,neg,ingrp,5,howbad,0.662
69,0.0326667,-0.233398143,0.274401823,integ,neg,ingrp,6,howbad,0.978
69,0.0326667,-0.233398143,0.274401823,integ,pos,ingrp,7,howbad,0
69,0.0326667,-0.233398143,0.274401823,integ,neg,ingrp,8,howbad,0.598
69,0.0326667,-0.233398143,0.274401823,integ,pos,outgrp,9,howbad,0
69,0.0326667,-0.233398143,0.274401823,integ,pos,outgrp,10,howbad,0.326
69,0.0326667,-0.233398143,0.274401823,integ,pos,outgrp,11,howbad,0.302
69,0.0326667,-0.233398143,0.274401823,integ,neg,outgrp,12,howbad,0.446
69,0.0326667,-0.233398143,0.274401823,integ,neg,outgrp,13,howbad,0.284
69,0.0326667,-0.233398143,0.274401823,integ,neg,outgrp,14,howbad,0
69,0.0326667,-0.233398143,0.274401823,integ,neg,outgrp,15,howbad,0.47
69,0.0326667,-0.233398143,0.274401823,integ,pos,outgrp,16,howbad,0.332
70,0.0046667,-0.01806481,0.03106849,seg,neg,ingrp,1,howbad,0.68
70,0.0046667,-0.01806481,0.03106849,seg,pos,ingrp,2,howbad,0.326
70,0.0046667,-0.01806481,0.03106849,seg,pos,ingrp,3,howbad,0.256
70,0.0046667,-0.01806481,0.03106849,seg,neg,ingrp,4,howbad,0.676
70,0.0046667,-0.01806481,0.03106849,seg,pos,ingrp,5,howbad,0.272
70,0.0046667,-0.01806481,0.03106849,seg,neg,ingrp,6,howbad,0.702
70,0.0046667,-0.01806481,0.03106849,seg,pos,ingrp,7,howbad,0.336
70,0.0046667,-0.01806481,0.03106849,seg,neg,ingrp,8,howbad,0.642
70,0.0046667,-0.01806481,0.03106849,seg,pos,outgrp,9,howbad,0.622
70,0.0046667,-0.01806481,0.03106849,seg,pos,outgrp,10,howbad,0.572
70,0.0046667,-0.01806481,0.03106849,seg,neg,outgrp,11,howbad,0.676
70,0.0046667,-0.01806481,0.03106849,seg,neg,outgrp,12,howbad,0.37
70,0.0046667,-0.01806481,0.03106849,seg,neg,outgrp,13,howbad,0.328
70,0.0046667,-0.01806481,0.03106849,seg,neg,outgrp,14,howbad,0.374
70,0.0046667,-0.01806481,0.03106849,seg,pos,outgrp,15,howbad,0.652
70,0.0046667,-0.01806481,0.03106849,seg,pos,outgrp,16,howbad,0.582
71,0.2606667,0.453268523,-0.184264843,seg,neg,ingrp,1,howbad,0.698
71,0.2606667,0.453268523,-0.184264843,seg,pos,ingrp,2,howbad,0.312
71,0.2606667,0.453268523,-0.184264843,seg,pos,ingrp,3,howbad,0.162
71,0.2606667,0.453268523,-0.184264843,seg,neg,ingrp,4,howbad,0.234
71,0.2606667,0.453268523,-0.184264843,seg,neg,ingrp,5,howbad,0.226
71,0.2606667,0.453268523,-0.184264843,seg,pos,ingrp,6,howbad,0
71,0.2606667,0.453268523,-0.184264843,seg,neg,ingrp,7,howbad,0.294
71,0.2606667,0.453268523,-0.184264843,seg,pos,ingrp,8,howbad,0.204
71,0.2606667,0.453268523,-0.184264843,seg,pos,outgrp,9,howbad,0.198
71,0.2606667,0.453268523,-0.184264843,seg,pos,outgrp,10,howbad,0
71,0.2606667,0.453268523,-0.184264843,seg,neg,outgrp,11,howbad,0.218
71,0.2606667,0.453268523,-0.184264843,seg,pos,outgrp,12,howbad,0
71,0.2606667,0.453268523,-0.184264843,seg,neg,outgrp,13,howbad,0.236
71,0.2606667,0.453268523,-0.184264843,seg,neg,outgrp,14,howbad,0.224
71,0.2606667,0.453268523,-0.184264843,seg,pos,outgrp,15,howbad,0.006
71,0.2606667,0.453268523,-0.184264843,seg,neg,outgrp,16,howbad,0.012
72,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,1,howbad,0.044
72,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,2,howbad,0.656
72,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,3,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,4,howbad,0.586
72,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,5,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,6,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,7,howbad,0.866
72,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,8,howbad,1
72,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,9,howbad,0.43
72,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,10,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,11,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,12,howbad,0.2
72,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,13,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,14,howbad,0.774
72,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,15,howbad,0
72,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,16,howbad,0
73,0.258000033,0.03593519,0.230401823,seg,pos,ingrp,1,howbad,0.146
73,0.258000033,0.03593519,0.230401823,seg,neg,ingrp,2,howbad,0.784
73,0.258000033,0.03593519,0.230401823,seg,pos,ingrp,3,howbad,0
73,0.258000033,0.03593519,0.230401823,seg,pos,ingrp,4,howbad,0.006
73,0.258000033,0.03593519,0.230401823,seg,neg,ingrp,5,howbad,1
73,0.258000033,0.03593519,0.230401823,seg,neg,ingrp,6,howbad,1
73,0.258000033,0.03593519,0.230401823,seg,pos,ingrp,7,howbad,0.036
73,0.258000033,0.03593519,0.230401823,seg,neg,ingrp,8,howbad,1
73,0.258000033,0.03593519,0.230401823,seg,pos,outgrp,9,howbad,0.04
73,0.258000033,0.03593519,0.230401823,seg,neg,outgrp,10,howbad,1
73,0.258000033,0.03593519,0.230401823,seg,pos,outgrp,11,howbad,0.002
73,0.258000033,0.03593519,0.230401823,seg,pos,outgrp,12,howbad,0
73,0.258000033,0.03593519,0.230401823,seg,neg,outgrp,13,howbad,0.862
73,0.258000033,0.03593519,0.230401823,seg,pos,outgrp,14,howbad,0
73,0.258000033,0.03593519,0.230401823,seg,neg,outgrp,15,howbad,1
73,0.258000033,0.03593519,0.230401823,seg,neg,outgrp,16,howbad,1
74,0.053333367,0.22593519,-0.164264843,seg,neg,ingrp,1,howbad,0.614
74,0.053333367,0.22593519,-0.164264843,seg,neg,ingrp,2,howbad,0.622
74,0.053333367,0.22593519,-0.164264843,seg,pos,ingrp,3,howbad,0.34
74,0.053333367,0.22593519,-0.164264843,seg,neg,ingrp,4,howbad,0.694
74,0.053333367,0.22593519,-0.164264843,seg,neg,ingrp,5,howbad,0.666
74,0.053333367,0.22593519,-0.164264843,seg,pos,ingrp,6,howbad,0.386
74,0.053333367,0.22593519,-0.164264843,seg,pos,ingrp,7,howbad,0.288
74,0.053333367,0.22593519,-0.164264843,seg,pos,ingrp,8,howbad,0.332
74,0.053333367,0.22593519,-0.164264843,seg,pos,outgrp,9,howbad,0.562
74,0.053333367,0.22593519,-0.164264843,seg,neg,outgrp,10,howbad,0.63
74,0.053333367,0.22593519,-0.164264843,seg,pos,outgrp,11,howbad,0.392
74,0.053333367,0.22593519,-0.164264843,seg,neg,outgrp,12,howbad,0.562
74,0.053333367,0.22593519,-0.164264843,seg,neg,outgrp,13,howbad,0.57
74,0.053333367,0.22593519,-0.164264843,seg,neg,outgrp,14,howbad,0.656
74,0.053333367,0.22593519,-0.164264843,seg,pos,outgrp,15,howbad,0.418
74,0.053333367,0.22593519,-0.164264843,seg,pos,outgrp,16,howbad,0.388
75,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,1,howbad,0
75,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,2,howbad,1
75,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,3,howbad,1
75,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,4,howbad,0
75,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,5,howbad,1
75,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,6,howbad,0.018
75,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,7,howbad,0.004
75,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,8,howbad,0.038
75,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,9,howbad,0.656
75,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,10,howbad,0.764
75,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,11,howbad,0.858
75,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,12,howbad,0.064
75,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,13,howbad,0.78
75,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,14,howbad,0.046
75,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,15,howbad,0.196
75,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,16,howbad,0.206
77,-0.210666633,0.166601857,-0.36893151,seg,neg,ingrp,1,howbad,0
77,-0.210666633,0.166601857,-0.36893151,seg,pos,ingrp,2,howbad,0
77,-0.210666633,0.166601857,-0.36893151,seg,neg,ingrp,3,howbad,0.56
77,-0.210666633,0.166601857,-0.36893151,seg,pos,ingrp,4,howbad,0.38
77,-0.210666633,0.166601857,-0.36893151,seg,neg,ingrp,5,howbad,0.674
77,-0.210666633,0.166601857,-0.36893151,seg,pos,ingrp,6,howbad,0.416
77,-0.210666633,0.166601857,-0.36893151,seg,pos,ingrp,7,howbad,0.39
77,-0.210666633,0.166601857,-0.36893151,seg,neg,ingrp,8,howbad,0.576
77,-0.210666633,0.166601857,-0.36893151,seg,neg,outgrp,9,howbad,0.272
77,-0.210666633,0.166601857,-0.36893151,seg,pos,outgrp,10,howbad,0.322
77,-0.210666633,0.166601857,-0.36893151,seg,pos,outgrp,11,howbad,0.008
77,-0.210666633,0.166601857,-0.36893151,seg,neg,outgrp,12,howbad,0.578
77,-0.210666633,0.166601857,-0.36893151,seg,neg,outgrp,13,howbad,0.566
77,-0.210666633,0.166601857,-0.36893151,seg,pos,outgrp,14,howbad,0.272
77,-0.210666633,0.166601857,-0.36893151,seg,neg,outgrp,15,howbad,0.402
77,-0.210666633,0.166601857,-0.36893151,seg,pos,outgrp,16,howbad,0.352
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,ingrp,1,howbad,0.586
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,ingrp,2,howbad,0.62
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,ingrp,3,howbad,0.366
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,ingrp,4,howbad,0.848
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,ingrp,5,howbad,0.242
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,ingrp,6,howbad,0.206
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,ingrp,7,howbad,0.904
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,ingrp,8,howbad,0.206
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,outgrp,9,howbad,0.328
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,outgrp,10,howbad,0.664
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,outgrp,11,howbad,0.368
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,outgrp,12,howbad,0.772
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,outgrp,13,howbad,0.146
78,-0.493999967,-0.107398143,-0.378264843,integ,pos,outgrp,14,howbad,0.016
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,outgrp,15,howbad,1
78,-0.493999967,-0.107398143,-0.378264843,integ,neg,outgrp,16,howbad,0.862
79,-0.170666633,0.07193519,-0.234264843,integ,neg,ingrp,1,howbad,0.58
79,-0.170666633,0.07193519,-0.234264843,integ,pos,ingrp,2,howbad,0.46
79,-0.170666633,0.07193519,-0.234264843,integ,neg,ingrp,3,howbad,0.672
79,-0.170666633,0.07193519,-0.234264843,integ,pos,ingrp,4,howbad,0.422
79,-0.170666633,0.07193519,-0.234264843,integ,neg,ingrp,5,howbad,0.802
79,-0.170666633,0.07193519,-0.234264843,integ,pos,ingrp,6,howbad,0.352
79,-0.170666633,0.07193519,-0.234264843,integ,pos,ingrp,7,howbad,0.382
79,-0.170666633,0.07193519,-0.234264843,integ,neg,ingrp,8,howbad,0.602
79,-0.170666633,0.07193519,-0.234264843,integ,pos,outgrp,9,howbad,0
79,-0.170666633,0.07193519,-0.234264843,integ,neg,outgrp,10,howbad,0.56
79,-0.170666633,0.07193519,-0.234264843,integ,pos,outgrp,11,howbad,0.484
79,-0.170666633,0.07193519,-0.234264843,integ,pos,outgrp,12,howbad,0.376
79,-0.170666633,0.07193519,-0.234264843,integ,pos,outgrp,13,howbad,0.314
79,-0.170666633,0.07193519,-0.234264843,integ,neg,outgrp,14,howbad,0.478
79,-0.170666633,0.07193519,-0.234264843,integ,neg,outgrp,15,howbad,0.602
79,-0.170666633,0.07193519,-0.234264843,integ,neg,outgrp,16,howbad,0.778
80,0.083333367,0.086601857,0.00506849,integ,neg,ingrp,1,howbad,0.226
80,0.083333367,0.086601857,0.00506849,integ,neg,ingrp,2,howbad,0.69
80,0.083333367,0.086601857,0.00506849,integ,neg,ingrp,3,howbad,0.646
80,0.083333367,0.086601857,0.00506849,integ,pos,ingrp,4,howbad,0.326
80,0.083333367,0.086601857,0.00506849,integ,pos,ingrp,5,howbad,0
80,0.083333367,0.086601857,0.00506849,integ,neg,ingrp,6,howbad,0.648
80,0.083333367,0.086601857,0.00506849,integ,pos,ingrp,7,howbad,0.094
80,0.083333367,0.086601857,0.00506849,integ,pos,ingrp,8,howbad,0
80,0.083333367,0.086601857,0.00506849,integ,pos,outgrp,9,howbad,0
80,0.083333367,0.086601857,0.00506849,integ,pos,outgrp,10,howbad,0
80,0.083333367,0.086601857,0.00506849,integ,neg,outgrp,11,howbad,0.884
80,0.083333367,0.086601857,0.00506849,integ,pos,outgrp,12,howbad,0.236
80,0.083333367,0.086601857,0.00506849,integ,neg,outgrp,13,howbad,0.67
80,0.083333367,0.086601857,0.00506849,integ,neg,outgrp,14,howbad,0.35
80,0.083333367,0.086601857,0.00506849,integ,neg,outgrp,15,howbad,0.646
80,0.083333367,0.086601857,0.00506849,integ,pos,outgrp,16,howbad,0.29
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,ingrp,1,howbad,0.084
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,ingrp,2,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,ingrp,3,howbad,0.002
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,ingrp,4,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,ingrp,5,howbad,0.08
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,ingrp,6,howbad,0.084
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,ingrp,7,howbad,0.022
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,ingrp,8,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,outgrp,9,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,outgrp,10,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,outgrp,11,howbad,0.052
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,outgrp,12,howbad,0.094
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,outgrp,13,howbad,0
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,outgrp,14,howbad,0.056
81,-0.651999967,-0.28806481,-0.355598177,integ,neg,outgrp,15,howbad,0.096
81,-0.651999967,-0.28806481,-0.355598177,integ,pos,outgrp,16,howbad,0.002
82,-0.027999967,-0.191398143,0.171735157,integ,pos,ingrp,1,howbad,0.256
82,-0.027999967,-0.191398143,0.171735157,integ,neg,ingrp,2,howbad,0.304
82,-0.027999967,-0.191398143,0.171735157,integ,pos,ingrp,3,howbad,0.282
82,-0.027999967,-0.191398143,0.171735157,integ,neg,ingrp,4,howbad,0.81
82,-0.027999967,-0.191398143,0.171735157,integ,neg,ingrp,5,howbad,0.834
82,-0.027999967,-0.191398143,0.171735157,integ,pos,ingrp,6,howbad,0.134
82,-0.027999967,-0.191398143,0.171735157,integ,neg,ingrp,7,howbad,0.75
82,-0.027999967,-0.191398143,0.171735157,integ,pos,ingrp,8,howbad,0.372
82,-0.027999967,-0.191398143,0.171735157,integ,neg,outgrp,9,howbad,0.716
82,-0.027999967,-0.191398143,0.171735157,integ,neg,outgrp,10,howbad,0.66
82,-0.027999967,-0.191398143,0.171735157,integ,neg,outgrp,11,howbad,0.662
82,-0.027999967,-0.191398143,0.171735157,integ,pos,outgrp,12,howbad,0.18
82,-0.027999967,-0.191398143,0.171735157,integ,pos,outgrp,13,howbad,0.268
82,-0.027999967,-0.191398143,0.171735157,integ,pos,outgrp,14,howbad,0.298
82,-0.027999967,-0.191398143,0.171735157,integ,pos,outgrp,15,howbad,0.228
82,-0.027999967,-0.191398143,0.171735157,integ,neg,outgrp,16,howbad,0.746
83,-0.211999967,0.13593519,-0.339598177,seg,pos,ingrp,1,howbad,0.504
83,-0.211999967,0.13593519,-0.339598177,seg,pos,ingrp,2,howbad,0.09
83,-0.211999967,0.13593519,-0.339598177,seg,neg,ingrp,3,howbad,0.264
83,-0.211999967,0.13593519,-0.339598177,seg,neg,ingrp,4,howbad,0.796
83,-0.211999967,0.13593519,-0.339598177,seg,neg,ingrp,5,howbad,0.716
83,-0.211999967,0.13593519,-0.339598177,seg,pos,ingrp,6,howbad,0.038
83,-0.211999967,0.13593519,-0.339598177,seg,neg,ingrp,7,howbad,0.888
83,-0.211999967,0.13593519,-0.339598177,seg,pos,ingrp,8,howbad,0.542
83,-0.211999967,0.13593519,-0.339598177,seg,pos,outgrp,9,howbad,0.044
83,-0.211999967,0.13593519,-0.339598177,seg,pos,outgrp,10,howbad,0.016
83,-0.211999967,0.13593519,-0.339598177,seg,pos,outgrp,11,howbad,0.382
83,-0.211999967,0.13593519,-0.339598177,seg,neg,outgrp,12,howbad,0.476
83,-0.211999967,0.13593519,-0.339598177,seg,pos,outgrp,13,howbad,0.054
83,-0.211999967,0.13593519,-0.339598177,seg,neg,outgrp,14,howbad,0.118
83,-0.211999967,0.13593519,-0.339598177,seg,neg,outgrp,15,howbad,0.702
83,-0.211999967,0.13593519,-0.339598177,seg,neg,outgrp,16,howbad,0.636
84,0.196000033,-0.263398143,0.467735157,integ,pos,ingrp,1,howbad,0.074
84,0.196000033,-0.263398143,0.467735157,integ,pos,ingrp,2,howbad,0.04
84,0.196000033,-0.263398143,0.467735157,integ,neg,ingrp,3,howbad,0.994
84,0.196000033,-0.263398143,0.467735157,integ,pos,ingrp,4,howbad,0
84,0.196000033,-0.263398143,0.467735157,integ,neg,ingrp,5,howbad,0.952
84,0.196000033,-0.263398143,0.467735157,integ,neg,ingrp,6,howbad,0.924
84,0.196000033,-0.263398143,0.467735157,integ,pos,ingrp,7,howbad,0.024
84,0.196000033,-0.263398143,0.467735157,integ,neg,ingrp,8,howbad,0.842
84,0.196000033,-0.263398143,0.467735157,integ,neg,outgrp,9,howbad,0.118
84,0.196000033,-0.263398143,0.467735157,integ,neg,outgrp,10,howbad,0.154
84,0.196000033,-0.263398143,0.467735157,integ,pos,outgrp,11,howbad,0.6
84,0.196000033,-0.263398143,0.467735157,integ,pos,outgrp,12,howbad,0.854
84,0.196000033,-0.263398143,0.467735157,integ,pos,outgrp,13,howbad,0.278
84,0.196000033,-0.263398143,0.467735157,integ,neg,outgrp,14,howbad,0.124
84,0.196000033,-0.263398143,0.467735157,integ,pos,outgrp,15,howbad,0.632
84,0.196000033,-0.263398143,0.467735157,integ,neg,outgrp,16,howbad,0.132
85,0.0506667,-0.221398143,0.280401823,seg,pos,ingrp,1,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,neg,ingrp,2,howbad,0.644
85,0.0506667,-0.221398143,0.280401823,seg,neg,ingrp,3,howbad,0.754
85,0.0506667,-0.221398143,0.280401823,seg,neg,ingrp,4,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,neg,ingrp,5,howbad,0.04
85,0.0506667,-0.221398143,0.280401823,seg,pos,ingrp,6,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,pos,ingrp,7,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,pos,ingrp,8,howbad,0.008
85,0.0506667,-0.221398143,0.280401823,seg,neg,outgrp,9,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,pos,outgrp,10,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,neg,outgrp,11,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,pos,outgrp,12,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,neg,outgrp,13,howbad,0.728
85,0.0506667,-0.221398143,0.280401823,seg,pos,outgrp,14,howbad,0.002
85,0.0506667,-0.221398143,0.280401823,seg,neg,outgrp,15,howbad,0
85,0.0506667,-0.221398143,0.280401823,seg,pos,outgrp,16,howbad,0.008
86,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,1,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,2,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,3,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,4,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,5,howbad,1
86,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,6,howbad,1
86,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,7,howbad,1
86,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,8,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,9,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,10,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,11,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,12,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,13,howbad,0.298
86,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,14,howbad,0.1
86,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,15,howbad,0
86,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,16,howbad,0
87,0.048000033,0.14193519,-0.085598177,integ,pos,ingrp,1,howbad,0
87,0.048000033,0.14193519,-0.085598177,integ,pos,ingrp,2,howbad,0.212
87,0.048000033,0.14193519,-0.085598177,integ,neg,ingrp,3,howbad,0.702
87,0.048000033,0.14193519,-0.085598177,integ,neg,ingrp,4,howbad,0.608
87,0.048000033,0.14193519,-0.085598177,integ,pos,ingrp,5,howbad,0.35
87,0.048000033,0.14193519,-0.085598177,integ,pos,ingrp,6,howbad,0.378
87,0.048000033,0.14193519,-0.085598177,integ,neg,ingrp,7,howbad,0.576
87,0.048000033,0.14193519,-0.085598177,integ,neg,ingrp,8,howbad,0.748
87,0.048000033,0.14193519,-0.085598177,integ,neg,outgrp,9,howbad,0.854
87,0.048000033,0.14193519,-0.085598177,integ,neg,outgrp,10,howbad,0.666
87,0.048000033,0.14193519,-0.085598177,integ,pos,outgrp,11,howbad,0.29
87,0.048000033,0.14193519,-0.085598177,integ,neg,outgrp,12,howbad,0.526
87,0.048000033,0.14193519,-0.085598177,integ,pos,outgrp,13,howbad,0.526
87,0.048000033,0.14193519,-0.085598177,integ,pos,outgrp,14,howbad,0.392
87,0.048000033,0.14193519,-0.085598177,integ,pos,outgrp,15,howbad,0.188
87,0.048000033,0.14193519,-0.085598177,integ,neg,outgrp,16,howbad,0.576
88,0.138000033,-0.17606481,0.322401823,integ,pos,ingrp,1,howbad,0.186
88,0.138000033,-0.17606481,0.322401823,integ,pos,ingrp,2,howbad,0.09
88,0.138000033,-0.17606481,0.322401823,integ,neg,ingrp,3,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,neg,ingrp,4,howbad,0.97
88,0.138000033,-0.17606481,0.322401823,integ,neg,ingrp,5,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,neg,ingrp,6,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,pos,ingrp,7,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,pos,ingrp,8,howbad,0
88,0.138000033,-0.17606481,0.322401823,integ,neg,outgrp,9,howbad,0.028
88,0.138000033,-0.17606481,0.322401823,integ,pos,outgrp,10,howbad,0.938
88,0.138000033,-0.17606481,0.322401823,integ,pos,outgrp,11,howbad,0.926
88,0.138000033,-0.17606481,0.322401823,integ,pos,outgrp,12,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,neg,outgrp,13,howbad,0.03
88,0.138000033,-0.17606481,0.322401823,integ,pos,outgrp,14,howbad,1
88,0.138000033,-0.17606481,0.322401823,integ,neg,outgrp,15,howbad,0
88,0.138000033,-0.17606481,0.322401823,integ,neg,outgrp,16,howbad,0.9
89,0.177333367,-0.053398143,0.23906849,integ,neg,ingrp,1,howbad,0.916
89,0.177333367,-0.053398143,0.23906849,integ,pos,ingrp,2,howbad,0
89,0.177333367,-0.053398143,0.23906849,integ,pos,ingrp,3,howbad,0.046
89,0.177333367,-0.053398143,0.23906849,integ,pos,ingrp,4,howbad,0.036
