pid,ing_c,outg_c,ID_c,story,group,bef_aft,storynum,resptype,rating
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,before,13,howgood,0.536
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,before,14,howgood,0.666
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,before,15,howgood,0.542
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,before,16,howgood,0.558
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,before,17,howgood,0.548
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,before,18,howgood,0.56
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,after,19,howgood,0.576
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,after,20,howgood,0.562
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,after,21,howgood,0.556
12,-0.137823093,0.166421769,-0.304244893,pos,outgrp,after,22,howgood,0.562
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,after,23,howgood,0.564
12,-0.137823093,0.166421769,-0.304244893,pos,ingrp,after,24,howgood,0.572
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,before,1,howgood,0.008
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,before,2,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,before,3,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,before,4,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,before,5,howgood,0.022
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,before,6,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,after,7,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,after,8,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,after,9,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,after,10,howgood,0.008
13,-0.355156427,0.475755102,-0.83091156,neg,outgrp,after,11,howgood,0
13,-0.355156427,0.475755102,-0.83091156,neg,ingrp,after,12,howgood,0
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,before,13,howgood,0.908
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,before,14,howgood,0.79
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,before,15,howgood,0.83
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,before,16,howgood,0.83
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,before,17,howgood,0.91
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,before,18,howgood,0.836
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,after,19,howgood,1
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,after,20,howgood,0.944
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,after,21,howgood,0.82
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,after,22,howgood,0.75
13,-0.355156427,0.475755102,-0.83091156,pos,ingrp,after,23,howgood,0.786
13,-0.355156427,0.475755102,-0.83091156,pos,outgrp,after,24,howgood,0.756
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,before,1,howgood,0.224
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,before,2,howgood,0.236
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,before,3,howgood,0.322
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,before,4,howgood,0.234
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,before,5,howgood,0.286
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,before,6,howgood,0
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,after,7,howgood,0.044
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,after,8,howgood,0.024
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,after,9,howgood,0
16,-0.191156427,0.127088436,-0.318244893,neg,outgrp,after,10,howgood,0.102
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,after,11,howgood,0
16,-0.191156427,0.127088436,-0.318244893,neg,ingrp,after,12,howgood,0.442
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,before,13,howgood,0.74
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,before,14,howgood,0.66
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,before,15,howgood,0.834
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,before,16,howgood,0.748
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,before,17,howgood,0.85
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,before,18,howgood,0.852
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,after,19,howgood,0.732
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,after,20,howgood,0.794
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,after,21,howgood,0.764
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,after,22,howgood,1
16,-0.191156427,0.127088436,-0.318244893,pos,ingrp,after,23,howgood,0.654
16,-0.191156427,0.127088436,-0.318244893,pos,outgrp,after,24,howgood,0.624
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,before,1,howgood,0.334
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,before,2,howgood,0.28
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,before,3,howgood,0.402
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,before,4,howgood,0.588
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,before,5,howgood,0.26
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,before,6,howgood,0.182
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,after,7,howgood,0.292
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,after,8,howgood,0.306
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,after,9,howgood,0.264
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,after,10,howgood,0.228
17,-0.021156427,0.166421769,-0.187578227,neg,ingrp,after,11,howgood,0.282
17,-0.021156427,0.166421769,-0.187578227,neg,outgrp,after,12,howgood,0.294
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,before,13,howgood,0.778
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,before,14,howgood,0.71
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,before,15,howgood,0.562
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,before,16,howgood,0.654
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,before,17,howgood,0.754
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,before,18,howgood,0.744
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,after,19,howgood,0.672
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,after,20,howgood,0.674
17,-0.021156427,0.166421769,-0.187578227,pos,ingrp,after,21,howgood,0.694
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,after,22,howgood,0.748
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,after,23,howgood,0.72
17,-0.021156427,0.166421769,-0.187578227,pos,outgrp,after,24,howgood,0.706
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,before,1,howgood,0.342
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,before,2,howgood,0.47
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,before,3,howgood,0.388
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,before,4,howgood,0.262
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,before,5,howgood,0.416
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,before,6,howgood,0.422
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,after,7,howgood,0.254
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,after,8,howgood,0.294
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,after,9,howgood,0.12
18,-0.23848976,-0.255578231,0.01708844,neg,ingrp,after,10,howgood,0.172
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,after,11,howgood,0.398
18,-0.23848976,-0.255578231,0.01708844,neg,outgrp,after,12,howgood,0.304
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,before,13,howgood,0.598
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,before,14,howgood,0.55
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,before,15,howgood,0.658
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,before,16,howgood,0.51
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,before,17,howgood,0.64
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,before,18,howgood,0.548
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,after,19,howgood,0.6
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,after,20,howgood,0.548
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,after,21,howgood,0.694
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,after,22,howgood,0.872
18,-0.23848976,-0.255578231,0.01708844,pos,ingrp,after,23,howgood,0.526
18,-0.23848976,-0.255578231,0.01708844,pos,outgrp,after,24,howgood,0.96
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,before,1,howgood,0.154
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,before,2,howgood,0.674
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,before,3,howgood,0.414
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,before,4,howgood,0.522
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,before,5,howgood,0.388
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,before,6,howgood,0.15
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,after,7,howgood,0.24
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,after,8,howgood,0.38
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,after,9,howgood,0.618
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,after,10,howgood,0.284
22,-0.093156427,-0.039578231,-0.053578227,neg,ingrp,after,11,howgood,0.162
22,-0.093156427,-0.039578231,-0.053578227,neg,outgrp,after,12,howgood,0.418
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,before,13,howgood,0.568
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,before,14,howgood,0.69
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,before,15,howgood,0.786
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,before,16,howgood,0.654
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,before,17,howgood,0.59
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,before,18,howgood,0.74
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,after,19,howgood,0.664
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,after,20,howgood,0.68
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,after,21,howgood,0.576
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,after,22,howgood,0.568
22,-0.093156427,-0.039578231,-0.053578227,pos,outgrp,after,23,howgood,0.546
22,-0.093156427,-0.039578231,-0.053578227,pos,ingrp,after,24,howgood,0.788
23,0.144176907,0.061088436,0.08308844,neg,outgrp,before,1,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,before,2,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,outgrp,before,3,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,outgrp,before,4,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,before,5,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,before,6,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,outgrp,after,7,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,outgrp,after,8,howgood,0.14
23,0.144176907,0.061088436,0.08308844,neg,outgrp,after,9,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,after,10,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,after,11,howgood,0
23,0.144176907,0.061088436,0.08308844,neg,ingrp,after,12,howgood,0
23,0.144176907,0.061088436,0.08308844,pos,outgrp,before,13,howgood,0.394
23,0.144176907,0.061088436,0.08308844,pos,ingrp,before,14,howgood,0.792
23,0.144176907,0.061088436,0.08308844,pos,outgrp,before,15,howgood,0.644
23,0.144176907,0.061088436,0.08308844,pos,ingrp,before,16,howgood,0.564
23,0.144176907,0.061088436,0.08308844,pos,outgrp,before,17,howgood,0.62
23,0.144176907,0.061088436,0.08308844,pos,ingrp,before,18,howgood,0.85
23,0.144176907,0.061088436,0.08308844,pos,outgrp,after,19,howgood,0.416
23,0.144176907,0.061088436,0.08308844,pos,ingrp,after,20,howgood,0.814
23,0.144176907,0.061088436,0.08308844,pos,ingrp,after,21,howgood,0.85
23,0.144176907,0.061088436,0.08308844,pos,outgrp,after,22,howgood,0.422
23,0.144176907,0.061088436,0.08308844,pos,ingrp,after,23,howgood,0.722
23,0.144176907,0.061088436,0.08308844,pos,outgrp,after,24,howgood,0.502
24,0.234176907,0.126421769,0.107755107,neg,outgrp,before,1,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,outgrp,before,2,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,ingrp,before,3,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,ingrp,before,4,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,outgrp,before,5,howgood,0.692
24,0.234176907,0.126421769,0.107755107,neg,ingrp,before,6,howgood,0.006
24,0.234176907,0.126421769,0.107755107,neg,outgrp,after,7,howgood,0.58
24,0.234176907,0.126421769,0.107755107,neg,ingrp,after,8,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,ingrp,after,9,howgood,0.032
24,0.234176907,0.126421769,0.107755107,neg,outgrp,after,10,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,outgrp,after,11,howgood,0
24,0.234176907,0.126421769,0.107755107,neg,ingrp,after,12,howgood,0
24,0.234176907,0.126421769,0.107755107,pos,ingrp,before,13,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,outgrp,before,14,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,outgrp,before,15,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,outgrp,before,16,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,ingrp,before,17,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,ingrp,before,18,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,outgrp,after,19,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,outgrp,after,20,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,ingrp,after,21,howgood,0.952
24,0.234176907,0.126421769,0.107755107,pos,outgrp,after,22,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,ingrp,after,23,howgood,1
24,0.234176907,0.126421769,0.107755107,pos,ingrp,after,24,howgood,1
25,0.130176907,0.088421769,0.041755107,neg,ingrp,before,1,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,before,2,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,ingrp,before,3,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,ingrp,before,4,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,before,5,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,before,6,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,ingrp,after,7,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,after,8,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,ingrp,after,9,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,ingrp,after,10,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,after,11,howgood,0
25,0.130176907,0.088421769,0.041755107,neg,outgrp,after,12,howgood,0.002
25,0.130176907,0.088421769,0.041755107,pos,outgrp,before,13,howgood,0.81
25,0.130176907,0.088421769,0.041755107,pos,ingrp,before,14,howgood,0.898
25,0.130176907,0.088421769,0.041755107,pos,outgrp,before,15,howgood,0.858
25,0.130176907,0.088421769,0.041755107,pos,ingrp,before,16,howgood,0.88
25,0.130176907,0.088421769,0.041755107,pos,outgrp,before,17,howgood,0.668
25,0.130176907,0.088421769,0.041755107,pos,ingrp,before,18,howgood,0.834
25,0.130176907,0.088421769,0.041755107,pos,ingrp,after,19,howgood,0.802
25,0.130176907,0.088421769,0.041755107,pos,ingrp,after,20,howgood,0.874
25,0.130176907,0.088421769,0.041755107,pos,outgrp,after,21,howgood,0.8
25,0.130176907,0.088421769,0.041755107,pos,ingrp,after,22,howgood,0.85
25,0.130176907,0.088421769,0.041755107,pos,outgrp,after,23,howgood,0.748
25,0.130176907,0.088421769,0.041755107,pos,outgrp,after,24,howgood,0.844
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,before,1,howgood,0.016
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,before,2,howgood,0.022
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,before,3,howgood,0.11
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,before,4,howgood,0.02
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,before,5,howgood,0.026
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,before,6,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,after,7,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,after,8,howgood,0.008
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,after,9,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,after,10,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,neg,outgrp,after,11,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,neg,ingrp,after,12,howgood,0
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,before,13,howgood,0.958
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,before,14,howgood,0.19
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,before,15,howgood,0.762
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,before,16,howgood,0.742
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,before,17,howgood,0.882
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,before,18,howgood,0.728
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,after,19,howgood,0.874
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,after,20,howgood,1
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,after,21,howgood,0.888
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,after,22,howgood,0.586
26,-0.205156427,-0.079578231,-0.125578227,pos,ingrp,after,23,howgood,0.65
26,-0.205156427,-0.079578231,-0.125578227,pos,outgrp,after,24,howgood,0.736
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,before,1,howgood,0.184
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,before,2,howgood,0.236
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,before,3,howgood,0.292
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,before,4,howgood,0.092
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,before,5,howgood,0.268
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,before,6,howgood,0.276
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,after,7,howgood,0.286
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,after,8,howgood,0.294
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,after,9,howgood,0.274
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,after,10,howgood,0.322
27,-0.17448976,0.103088436,-0.277578227,neg,ingrp,after,11,howgood,0.356
27,-0.17448976,0.103088436,-0.277578227,neg,outgrp,after,12,howgood,0.226
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,before,13,howgood,0.466
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,before,14,howgood,0.536
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,before,15,howgood,0.598
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,before,16,howgood,0.556
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,before,17,howgood,0.552
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,before,18,howgood,0.284
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,after,19,howgood,0.56
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,after,20,howgood,0.628
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,after,21,howgood,0.664
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,after,22,howgood,0.882
27,-0.17448976,0.103088436,-0.277578227,pos,ingrp,after,23,howgood,0.778
27,-0.17448976,0.103088436,-0.277578227,pos,outgrp,after,24,howgood,0.612
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,1,howgood,1
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,2,howgood,0.884
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,3,howgood,1
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,4,howgood,0.058
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,5,howgood,0.062
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,6,howgood,0.004
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,7,howgood,1
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,8,howgood,0.946
28,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,9,howgood,0.976
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,10,howgood,0.06
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,11,howgood,0.046
28,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,12,howgood,0.024
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,13,howgood,0.052
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,14,howgood,0.98
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,15,howgood,0.066
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,16,howgood,0.918
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,17,howgood,0.11
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,18,howgood,0
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,19,howgood,0.916
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,20,howgood,0.046
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,21,howgood,0.954
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,22,howgood,0.124
28,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,23,howgood,0.97
28,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,24,howgood,0.07
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,before,1,howgood,0.054
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,before,2,howgood,0.012
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,before,3,howgood,0.016
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,before,4,howgood,0.016
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,before,5,howgood,0
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,before,6,howgood,0
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,after,7,howgood,0.234
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,after,8,howgood,0.062
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,after,9,howgood,0.178
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,after,10,howgood,0
29,0.12951024,0.171755102,-0.042244893,neg,outgrp,after,11,howgood,0.57
29,0.12951024,0.171755102,-0.042244893,neg,ingrp,after,12,howgood,0.034
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,before,13,howgood,0.49
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,before,14,howgood,0.916
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,before,15,howgood,0.804
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,before,16,howgood,1
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,before,17,howgood,0.622
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,before,18,howgood,0.522
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,after,19,howgood,0.71
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,after,20,howgood,0.702
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,after,21,howgood,0.884
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,after,22,howgood,1
29,0.12951024,0.171755102,-0.042244893,pos,outgrp,after,23,howgood,0.778
29,0.12951024,0.171755102,-0.042244893,pos,ingrp,after,24,howgood,0.784
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,before,1,howgood,0.496
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,before,2,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,before,3,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,before,4,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,before,5,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,before,6,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,after,7,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,after,8,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,after,9,howgood,0.002
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,after,10,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,ingrp,after,11,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,neg,outgrp,after,12,howgood,0
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,before,13,howgood,0.752
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,before,14,howgood,0.746
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,before,15,howgood,0.754
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,before,16,howgood,0.742
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,before,17,howgood,0.752
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,before,18,howgood,0.762
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,after,19,howgood,0.758
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,after,20,howgood,0.71
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,after,21,howgood,0.812
30,-0.133823093,-0.034244898,-0.099578227,pos,outgrp,after,22,howgood,0.656
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,after,23,howgood,0.786
30,-0.133823093,-0.034244898,-0.099578227,pos,ingrp,after,24,howgood,0.78
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,before,1,howgood,0.052
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,before,2,howgood,0.354
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,before,3,howgood,0.198
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,before,4,howgood,0.05
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,before,5,howgood,0.058
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,before,6,howgood,0.064
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,after,7,howgood,0.114
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,after,8,howgood,0.344
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,after,9,howgood,0.394
31,-0.029156427,-0.079578231,0.050421773,neg,ingrp,after,10,howgood,0.318
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,after,11,howgood,0.264
31,-0.029156427,-0.079578231,0.050421773,neg,outgrp,after,12,howgood,0.242
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,before,13,howgood,0.708
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,before,14,howgood,0.618
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,before,15,howgood,0.746
