pid,ing_c,outg_c,ID_c,story,group,storynum,resptype,rating
3,0.047597227,0.022236113,0.025361333,pos,ingrp,1,howbad,0
3,0.047597227,0.022236113,0.025361333,neg,ingrp,2,howbad,0.784
3,0.047597227,0.022236113,0.025361333,neg,ingrp,3,howbad,0.812
3,0.047597227,0.022236113,0.025361333,pos,ingrp,4,howbad,0
3,0.047597227,0.022236113,0.025361333,pos,ingrp,5,howbad,0
3,0.047597227,0.022236113,0.025361333,neg,ingrp,6,howbad,0.79
3,0.047597227,0.022236113,0.025361333,pos,ingrp,7,howbad,0.006
3,0.047597227,0.022236113,0.025361333,neg,ingrp,8,howbad,0.664
3,0.047597227,0.022236113,0.025361333,pos,neutral,9,howbad,0
3,0.047597227,0.022236113,0.025361333,neg,neutral,10,howbad,0.686
3,0.047597227,0.022236113,0.025361333,neg,neutral,11,howbad,0.606
3,0.047597227,0.022236113,0.025361333,pos,neutral,12,howbad,0.048
3,0.047597227,0.022236113,0.025361333,neg,neutral,13,howbad,0.67
3,0.047597227,0.022236113,0.025361333,pos,neutral,14,howbad,0.058
3,0.047597227,0.022236113,0.025361333,pos,neutral,15,howbad,0.018
3,0.047597227,0.022236113,0.025361333,neg,neutral,16,howbad,0.654
3,0.047597227,0.022236113,0.025361333,pos,outgrp,17,howbad,0
3,0.047597227,0.022236113,0.025361333,pos,outgrp,18,howbad,0
3,0.047597227,0.022236113,0.025361333,neg,outgrp,19,howbad,0.792
3,0.047597227,0.022236113,0.025361333,neg,outgrp,20,howbad,0.562
3,0.047597227,0.022236113,0.025361333,neg,outgrp,21,howbad,0.774
3,0.047597227,0.022236113,0.025361333,pos,outgrp,22,howbad,0.318
3,0.047597227,0.022236113,0.025361333,pos,outgrp,23,howbad,0.33
3,0.047597227,0.022236113,0.025361333,neg,outgrp,24,howbad,0.804
4,0.003597227,0.251569447,-0.247972,neg,ingrp,1,howbad,0.102
4,0.003597227,0.251569447,-0.247972,pos,ingrp,2,howbad,0.002
4,0.003597227,0.251569447,-0.247972,pos,ingrp,3,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,ingrp,4,howbad,0.514
4,0.003597227,0.251569447,-0.247972,neg,ingrp,5,howbad,0.252
4,0.003597227,0.251569447,-0.247972,pos,ingrp,6,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,ingrp,7,howbad,0.594
4,0.003597227,0.251569447,-0.247972,pos,ingrp,8,howbad,0
4,0.003597227,0.251569447,-0.247972,pos,neutral,9,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,neutral,10,howbad,0.728
4,0.003597227,0.251569447,-0.247972,pos,neutral,11,howbad,0.004
4,0.003597227,0.251569447,-0.247972,neg,neutral,12,howbad,0.03
4,0.003597227,0.251569447,-0.247972,neg,neutral,13,howbad,0.572
4,0.003597227,0.251569447,-0.247972,pos,neutral,14,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,neutral,15,howbad,0.564
4,0.003597227,0.251569447,-0.247972,pos,neutral,16,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,outgrp,17,howbad,0.682
4,0.003597227,0.251569447,-0.247972,neg,outgrp,18,howbad,0.58
4,0.003597227,0.251569447,-0.247972,pos,outgrp,19,howbad,0
4,0.003597227,0.251569447,-0.247972,pos,outgrp,20,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,outgrp,21,howbad,0.59
4,0.003597227,0.251569447,-0.247972,pos,outgrp,22,howbad,0
4,0.003597227,0.251569447,-0.247972,pos,outgrp,23,howbad,0
4,0.003597227,0.251569447,-0.247972,neg,outgrp,24,howbad,0.628
5,-0.109736107,-0.034430553,-0.075305333,neg,ingrp,1,howbad,0.488
5,-0.109736107,-0.034430553,-0.075305333,neg,ingrp,2,howbad,0.524
5,-0.109736107,-0.034430553,-0.075305333,pos,ingrp,3,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,pos,ingrp,4,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,pos,ingrp,5,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,neg,ingrp,6,howbad,0.374
5,-0.109736107,-0.034430553,-0.075305333,neg,ingrp,7,howbad,0.482
5,-0.109736107,-0.034430553,-0.075305333,pos,ingrp,8,howbad,0.484
5,-0.109736107,-0.034430553,-0.075305333,neg,neutral,9,howbad,0.502
5,-0.109736107,-0.034430553,-0.075305333,pos,neutral,10,howbad,0.22
5,-0.109736107,-0.034430553,-0.075305333,neg,neutral,11,howbad,0.468
5,-0.109736107,-0.034430553,-0.075305333,pos,neutral,12,howbad,0.484
5,-0.109736107,-0.034430553,-0.075305333,neg,neutral,13,howbad,0.362
5,-0.109736107,-0.034430553,-0.075305333,pos,neutral,14,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,pos,neutral,15,howbad,0.494
5,-0.109736107,-0.034430553,-0.075305333,neg,neutral,16,howbad,0.42
5,-0.109736107,-0.034430553,-0.075305333,pos,outgrp,17,howbad,0.142
5,-0.109736107,-0.034430553,-0.075305333,neg,outgrp,18,howbad,0.562
5,-0.109736107,-0.034430553,-0.075305333,pos,outgrp,19,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,neg,outgrp,20,howbad,0.54
5,-0.109736107,-0.034430553,-0.075305333,neg,outgrp,21,howbad,0.4
5,-0.109736107,-0.034430553,-0.075305333,pos,outgrp,22,howbad,0
5,-0.109736107,-0.034430553,-0.075305333,neg,outgrp,23,howbad,0.342
5,-0.109736107,-0.034430553,-0.075305333,pos,outgrp,24,howbad,0.45
7,-0.010402773,0.096236113,-0.106638667,pos,ingrp,1,howbad,0.066
7,-0.010402773,0.096236113,-0.106638667,neg,ingrp,2,howbad,0.598
7,-0.010402773,0.096236113,-0.106638667,pos,ingrp,3,howbad,0.428
7,-0.010402773,0.096236113,-0.106638667,neg,ingrp,4,howbad,0.718
7,-0.010402773,0.096236113,-0.106638667,neg,ingrp,5,howbad,0.698
7,-0.010402773,0.096236113,-0.106638667,neg,ingrp,6,howbad,0.656
7,-0.010402773,0.096236113,-0.106638667,pos,ingrp,7,howbad,0
7,-0.010402773,0.096236113,-0.106638667,pos,ingrp,8,howbad,0.034
7,-0.010402773,0.096236113,-0.106638667,pos,neutral,9,howbad,0.438
7,-0.010402773,0.096236113,-0.106638667,neg,neutral,10,howbad,0.55
7,-0.010402773,0.096236113,-0.106638667,pos,neutral,11,howbad,0.114
7,-0.010402773,0.096236113,-0.106638667,neg,neutral,12,howbad,0.702
7,-0.010402773,0.096236113,-0.106638667,pos,neutral,13,howbad,0.132
7,-0.010402773,0.096236113,-0.106638667,neg,neutral,14,howbad,0.474
7,-0.010402773,0.096236113,-0.106638667,neg,neutral,15,howbad,0.578
7,-0.010402773,0.096236113,-0.106638667,pos,neutral,16,howbad,0.176
7,-0.010402773,0.096236113,-0.106638667,pos,outgrp,17,howbad,0.372
7,-0.010402773,0.096236113,-0.106638667,neg,outgrp,18,howbad,0.164
7,-0.010402773,0.096236113,-0.106638667,pos,outgrp,19,howbad,0.47
7,-0.010402773,0.096236113,-0.106638667,neg,outgrp,20,howbad,0.584
7,-0.010402773,0.096236113,-0.106638667,neg,outgrp,21,howbad,0.532
7,-0.010402773,0.096236113,-0.106638667,neg,outgrp,22,howbad,0.522
7,-0.010402773,0.096236113,-0.106638667,pos,outgrp,23,howbad,0.072
7,-0.010402773,0.096236113,-0.106638667,pos,outgrp,24,howbad,0.1
8,0.29693056,-0.38309722,0.680028,pos,ingrp,1,howbad,0
8,0.29693056,-0.38309722,0.680028,pos,ingrp,2,howbad,0
8,0.29693056,-0.38309722,0.680028,neg,ingrp,3,howbad,1
8,0.29693056,-0.38309722,0.680028,neg,ingrp,4,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,ingrp,5,howbad,0
8,0.29693056,-0.38309722,0.680028,pos,ingrp,6,howbad,0
8,0.29693056,-0.38309722,0.680028,neg,ingrp,7,howbad,1
8,0.29693056,-0.38309722,0.680028,neg,ingrp,8,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,neutral,9,howbad,0.008
8,0.29693056,-0.38309722,0.680028,neg,neutral,10,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,neutral,11,howbad,0
8,0.29693056,-0.38309722,0.680028,neg,neutral,12,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,neutral,13,howbad,0
8,0.29693056,-0.38309722,0.680028,neg,neutral,14,howbad,1
8,0.29693056,-0.38309722,0.680028,neg,neutral,15,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,neutral,16,howbad,0
8,0.29693056,-0.38309722,0.680028,neg,outgrp,17,howbad,0.006
8,0.29693056,-0.38309722,0.680028,pos,outgrp,18,howbad,0.006
8,0.29693056,-0.38309722,0.680028,neg,outgrp,19,howbad,0.002
8,0.29693056,-0.38309722,0.680028,pos,outgrp,20,howbad,0.006
8,0.29693056,-0.38309722,0.680028,neg,outgrp,21,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,outgrp,22,howbad,0.018
8,0.29693056,-0.38309722,0.680028,neg,outgrp,23,howbad,1
8,0.29693056,-0.38309722,0.680028,pos,outgrp,24,howbad,0.014
9,0.156263893,0.060236113,0.096028,neg,ingrp,1,howbad,0.308
9,0.156263893,0.060236113,0.096028,pos,ingrp,2,howbad,0.126
9,0.156263893,0.060236113,0.096028,pos,ingrp,3,howbad,0.004
9,0.156263893,0.060236113,0.096028,neg,ingrp,4,howbad,0.82
9,0.156263893,0.060236113,0.096028,pos,ingrp,5,howbad,0
9,0.156263893,0.060236113,0.096028,pos,ingrp,6,howbad,0
9,0.156263893,0.060236113,0.096028,neg,ingrp,7,howbad,0.864
9,0.156263893,0.060236113,0.096028,neg,ingrp,8,howbad,0.926
9,0.156263893,0.060236113,0.096028,pos,neutral,9,howbad,0.038
9,0.156263893,0.060236113,0.096028,neg,neutral,10,howbad,0.672
9,0.156263893,0.060236113,0.096028,pos,neutral,11,howbad,0
9,0.156263893,0.060236113,0.096028,neg,neutral,12,howbad,0.662
9,0.156263893,0.060236113,0.096028,pos,neutral,13,howbad,0.01
9,0.156263893,0.060236113,0.096028,neg,neutral,14,howbad,0.788
9,0.156263893,0.060236113,0.096028,pos,neutral,15,howbad,0.004
9,0.156263893,0.060236113,0.096028,neg,neutral,16,howbad,0.858
9,0.156263893,0.060236113,0.096028,neg,outgrp,17,howbad,0.718
9,0.156263893,0.060236113,0.096028,neg,outgrp,18,howbad,0.658
9,0.156263893,0.060236113,0.096028,pos,outgrp,19,howbad,0.002
9,0.156263893,0.060236113,0.096028,pos,outgrp,20,howbad,0.004
9,0.156263893,0.060236113,0.096028,neg,outgrp,21,howbad,0.57
9,0.156263893,0.060236113,0.096028,neg,outgrp,22,howbad,0.676
9,0.156263893,0.060236113,0.096028,pos,outgrp,23,howbad,0.148
9,0.156263893,0.060236113,0.096028,pos,outgrp,24,howbad,0.228
10,0.27493056,-0.38309722,0.658028,pos,ingrp,1,howbad,0
10,0.27493056,-0.38309722,0.658028,pos,ingrp,2,howbad,0.222
10,0.27493056,-0.38309722,0.658028,neg,ingrp,3,howbad,0.738
10,0.27493056,-0.38309722,0.658028,neg,ingrp,4,howbad,0.57
10,0.27493056,-0.38309722,0.658028,neg,ingrp,5,howbad,0.412
10,0.27493056,-0.38309722,0.658028,pos,ingrp,6,howbad,0.156
10,0.27493056,-0.38309722,0.658028,neg,ingrp,7,howbad,0.618
10,0.27493056,-0.38309722,0.658028,pos,ingrp,8,howbad,0.176
10,0.27493056,-0.38309722,0.658028,neg,neutral,9,howbad,0.446
10,0.27493056,-0.38309722,0.658028,pos,neutral,10,howbad,0.062
10,0.27493056,-0.38309722,0.658028,neg,neutral,11,howbad,0.416
10,0.27493056,-0.38309722,0.658028,pos,neutral,12,howbad,0.314
10,0.27493056,-0.38309722,0.658028,neg,neutral,13,howbad,0.586
10,0.27493056,-0.38309722,0.658028,pos,neutral,14,howbad,0.238
10,0.27493056,-0.38309722,0.658028,pos,neutral,15,howbad,0.114
10,0.27493056,-0.38309722,0.658028,neg,neutral,16,howbad,0.68
10,0.27493056,-0.38309722,0.658028,neg,outgrp,17,howbad,0.246
10,0.27493056,-0.38309722,0.658028,neg,outgrp,18,howbad,0.43
10,0.27493056,-0.38309722,0.658028,pos,outgrp,19,howbad,0.354
10,0.27493056,-0.38309722,0.658028,pos,outgrp,20,howbad,0.382
10,0.27493056,-0.38309722,0.658028,neg,outgrp,21,howbad,0.416
10,0.27493056,-0.38309722,0.658028,neg,outgrp,22,howbad,0.378
10,0.27493056,-0.38309722,0.658028,pos,outgrp,23,howbad,0.466
10,0.27493056,-0.38309722,0.658028,pos,outgrp,24,howbad,0.454
11,0.240263893,-0.030430553,0.270694667,pos,ingrp,1,howbad,0.008
11,0.240263893,-0.030430553,0.270694667,neg,ingrp,2,howbad,0.662
11,0.240263893,-0.030430553,0.270694667,neg,ingrp,3,howbad,0.744
11,0.240263893,-0.030430553,0.270694667,pos,ingrp,4,howbad,0.058
11,0.240263893,-0.030430553,0.270694667,pos,ingrp,5,howbad,0.072
11,0.240263893,-0.030430553,0.270694667,neg,ingrp,6,howbad,0.792
11,0.240263893,-0.030430553,0.270694667,neg,ingrp,7,howbad,0.742
11,0.240263893,-0.030430553,0.270694667,pos,ingrp,8,howbad,0.194
11,0.240263893,-0.030430553,0.270694667,pos,neutral,9,howbad,0.016
11,0.240263893,-0.030430553,0.270694667,neg,neutral,10,howbad,0.632
11,0.240263893,-0.030430553,0.270694667,neg,neutral,11,howbad,0.634
11,0.240263893,-0.030430553,0.270694667,pos,neutral,12,howbad,0.046
11,0.240263893,-0.030430553,0.270694667,neg,neutral,13,howbad,0.75
11,0.240263893,-0.030430553,0.270694667,neg,neutral,14,howbad,0.636
11,0.240263893,-0.030430553,0.270694667,pos,neutral,15,howbad,0.104
11,0.240263893,-0.030430553,0.270694667,pos,neutral,16,howbad,0.126
11,0.240263893,-0.030430553,0.270694667,pos,outgrp,17,howbad,0.086
11,0.240263893,-0.030430553,0.270694667,neg,outgrp,18,howbad,0.688
11,0.240263893,-0.030430553,0.270694667,pos,outgrp,19,howbad,0.31
11,0.240263893,-0.030430553,0.270694667,neg,outgrp,20,howbad,0.7
11,0.240263893,-0.030430553,0.270694667,neg,outgrp,21,howbad,0.726
11,0.240263893,-0.030430553,0.270694667,pos,outgrp,22,howbad,0.222
11,0.240263893,-0.030430553,0.270694667,pos,outgrp,23,howbad,0.116
11,0.240263893,-0.030430553,0.270694667,neg,outgrp,24,howbad,0.676
12,-0.156402773,0.07490278,-0.231305333,neg,ingrp,1,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,ingrp,2,howbad,0.028
12,-0.156402773,0.07490278,-0.231305333,pos,ingrp,3,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,ingrp,4,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,ingrp,5,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,ingrp,6,howbad,0.008
12,-0.156402773,0.07490278,-0.231305333,neg,ingrp,7,howbad,0.008
12,-0.156402773,0.07490278,-0.231305333,pos,ingrp,8,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,neutral,9,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,neutral,10,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,neutral,11,howbad,0.02
12,-0.156402773,0.07490278,-0.231305333,neg,neutral,12,howbad,0.004
12,-0.156402773,0.07490278,-0.231305333,pos,neutral,13,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,neutral,14,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,neutral,15,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,neutral,16,howbad,0.032
12,-0.156402773,0.07490278,-0.231305333,neg,outgrp,17,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,outgrp,18,howbad,0.006
12,-0.156402773,0.07490278,-0.231305333,pos,outgrp,19,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,outgrp,20,howbad,0
12,-0.156402773,0.07490278,-0.231305333,neg,outgrp,21,howbad,0.012
12,-0.156402773,0.07490278,-0.231305333,neg,outgrp,22,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,outgrp,23,howbad,0
12,-0.156402773,0.07490278,-0.231305333,pos,outgrp,24,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,ingrp,1,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,ingrp,2,howbad,0.04
14,0.007597227,0.14090278,-0.133305333,pos,ingrp,3,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,ingrp,4,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,ingrp,5,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,ingrp,6,howbad,0.036
14,0.007597227,0.14090278,-0.133305333,neg,ingrp,7,howbad,0.812
14,0.007597227,0.14090278,-0.133305333,pos,ingrp,8,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,neutral,9,howbad,0.522
14,0.007597227,0.14090278,-0.133305333,pos,neutral,10,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,neutral,11,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,neutral,12,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,neutral,13,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,neutral,14,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,neutral,15,howbad,0.032
14,0.007597227,0.14090278,-0.133305333,neg,neutral,16,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,outgrp,17,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,outgrp,18,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,outgrp,19,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,outgrp,20,howbad,0.718
14,0.007597227,0.14090278,-0.133305333,pos,outgrp,21,howbad,0
14,0.007597227,0.14090278,-0.133305333,pos,outgrp,22,howbad,0
14,0.007597227,0.14090278,-0.133305333,neg,outgrp,23,howbad,0.05
14,0.007597227,0.14090278,-0.133305333,neg,outgrp,24,howbad,0.006
16,-0.211736107,-0.001763887,-0.209972,neg,ingrp,1,howbad,0.598
16,-0.211736107,-0.001763887,-0.209972,pos,ingrp,2,howbad,0
16,-0.211736107,-0.001763887,-0.209972,neg,ingrp,3,howbad,0.534
16,-0.211736107,-0.001763887,-0.209972,pos,ingrp,4,howbad,0.314
16,-0.211736107,-0.001763887,-0.209972,pos,ingrp,5,howbad,0.24
16,-0.211736107,-0.001763887,-0.209972,neg,ingrp,6,howbad,0.442
16,-0.211736107,-0.001763887,-0.209972,neg,ingrp,7,howbad,0.528
16,-0.211736107,-0.001763887,-0.209972,pos,ingrp,8,howbad,0.354
16,-0.211736107,-0.001763887,-0.209972,pos,neutral,9,howbad,0.016
16,-0.211736107,-0.001763887,-0.209972,pos,neutral,10,howbad,0
16,-0.211736107,-0.001763887,-0.209972,neg,neutral,11,howbad,0.456
16,-0.211736107,-0.001763887,-0.209972,neg,neutral,12,howbad,0.552
16,-0.211736107,-0.001763887,-0.209972,pos,neutral,13,howbad,0.456
16,-0.211736107,-0.001763887,-0.209972,neg,neutral,14,howbad,0.48
16,-0.211736107,-0.001763887,-0.209972,pos,neutral,15,howbad,0.474
16,-0.211736107,-0.001763887,-0.209972,neg,neutral,16,howbad,0.55
16,-0.211736107,-0.001763887,-0.209972,neg,outgrp,17,howbad,0.456
16,-0.211736107,-0.001763887,-0.209972,neg,outgrp,18,howbad,0.534
16,-0.211736107,-0.001763887,-0.209972,pos,outgrp,19,howbad,0.396
16,-0.211736107,-0.001763887,-0.209972,pos,outgrp,20,howbad,0.072
16,-0.211736107,-0.001763887,-0.209972,neg,outgrp,21,howbad,0.55
16,-0.211736107,-0.001763887,-0.209972,neg,outgrp,22,howbad,0.546
16,-0.211736107,-0.001763887,-0.209972,pos,outgrp,23,howbad,0.188
16,-0.211736107,-0.001763887,-0.209972,pos,outgrp,24,howbad,0.346
17,-0.02106944,0.184236113,-0.205305333,pos,ingrp,1,howbad,0.444
17,-0.02106944,0.184236113,-0.205305333,neg,ingrp,2,howbad,0.68
17,-0.02106944,0.184236113,-0.205305333,neg,ingrp,3,howbad,0.696
17,-0.02106944,0.184236113,-0.205305333,pos,ingrp,4,howbad,0.27
17,-0.02106944,0.184236113,-0.205305333,pos,ingrp,5,howbad,0.202
17,-0.02106944,0.184236113,-0.205305333,neg,ingrp,6,howbad,0.922
17,-0.02106944,0.184236113,-0.205305333,neg,ingrp,7,howbad,0.644
17,-0.02106944,0.184236113,-0.205305333,pos,ingrp,8,howbad,0.34
17,-0.02106944,0.184236113,-0.205305333,pos,neutral,9,howbad,0.318
17,-0.02106944,0.184236113,-0.205305333,pos,neutral,10,howbad,0.2
17,-0.02106944,0.184236113,-0.205305333,neg,neutral,11,howbad,0.602
17,-0.02106944,0.184236113,-0.205305333,neg,neutral,12,howbad,0.784
17,-0.02106944,0.184236113,-0.205305333,pos,neutral,13,howbad,0.304
17,-0.02106944,0.184236113,-0.205305333,neg,neutral,14,howbad,0.44
17,-0.02106944,0.184236113,-0.205305333,pos,neutral,15,howbad,0.448
17,-0.02106944,0.184236113,-0.205305333,neg,neutral,16,howbad,0.588
17,-0.02106944,0.184236113,-0.205305333,neg,outgrp,17,howbad,0.392
17,-0.02106944,0.184236113,-0.205305333,neg,outgrp,18,howbad,0.554
17,-0.02106944,0.184236113,-0.205305333,pos,outgrp,19,howbad,0.308
17,-0.02106944,0.184236113,-0.205305333,pos,outgrp,20,howbad,0.394
17,-0.02106944,0.184236113,-0.205305333,pos,outgrp,21,howbad,0.422
17,-0.02106944,0.184236113,-0.205305333,pos,outgrp,22,howbad,0.448
17,-0.02106944,0.184236113,-0.205305333,neg,outgrp,23,howbad,0.544
17,-0.02106944,0.184236113,-0.205305333,neg,outgrp,24,howbad,0.542
18,-0.003736107,0.01490278,-0.018638667,neg,ingrp,1,howbad,0.338
18,-0.003736107,0.01490278,-0.018638667,pos,ingrp,2,howbad,0.352
18,-0.003736107,0.01490278,-0.018638667,pos,ingrp,3,howbad,0.362
18,-0.003736107,0.01490278,-0.018638667,neg,ingrp,4,howbad,0.622
18,-0.003736107,0.01490278,-0.018638667,neg,ingrp,5,howbad,0.64
18,-0.003736107,0.01490278,-0.018638667,neg,ingrp,6,howbad,0.284
18,-0.003736107,0.01490278,-0.018638667,pos,ingrp,7,howbad,0.338
18,-0.003736107,0.01490278,-0.018638667,pos,ingrp,8,howbad,0.346
18,-0.003736107,0.01490278,-0.018638667,neg,neutral,9,howbad,0.602
18,-0.003736107,0.01490278,-0.018638667,neg,neutral,10,howbad,0.566
18,-0.003736107,0.01490278,-0.018638667,pos,neutral,11,howbad,0.34
18,-0.003736107,0.01490278,-0.018638667,pos,neutral,12,howbad,0.366
18,-0.003736107,0.01490278,-0.018638667,pos,neutral,13,howbad,0.378
18,-0.003736107,0.01490278,-0.018638667,pos,neutral,14,howbad,0.366
18,-0.003736107,0.01490278,-0.018638667,neg,neutral,15,howbad,0.386
18,-0.003736107,0.01490278,-0.018638667,neg,neutral,16,howbad,0.644
18,-0.003736107,0.01490278,-0.018638667,pos,outgrp,17,howbad,0.322
18,-0.003736107,0.01490278,-0.018638667,pos,outgrp,18,howbad,0.312
18,-0.003736107,0.01490278,-0.018638667,neg,outgrp,19,howbad,0.59
18,-0.003736107,0.01490278,-0.018638667,neg,outgrp,20,howbad,0.66
18,-0.003736107,0.01490278,-0.018638667,neg,outgrp,21,howbad,0.606
18,-0.003736107,0.01490278,-0.018638667,neg,outgrp,22,howbad,0.572
18,-0.003736107,0.01490278,-0.018638667,pos,outgrp,23,howbad,0.218
18,-0.003736107,0.01490278,-0.018638667,pos,outgrp,24,howbad,0.328
20,-0.357736107,0.114236113,-0.471972,pos,ingrp,1,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,ingrp,2,howbad,0.798
20,-0.357736107,0.114236113,-0.471972,pos,ingrp,3,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,ingrp,4,howbad,0.63
20,-0.357736107,0.114236113,-0.471972,neg,ingrp,5,howbad,0.676
20,-0.357736107,0.114236113,-0.471972,neg,ingrp,6,howbad,0.62
20,-0.357736107,0.114236113,-0.471972,pos,ingrp,7,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,ingrp,8,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,neutral,9,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,neutral,10,howbad,0.676
20,-0.357736107,0.114236113,-0.471972,neg,neutral,11,howbad,0.8
20,-0.357736107,0.114236113,-0.471972,pos,neutral,12,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,neutral,13,howbad,0.51
20,-0.357736107,0.114236113,-0.471972,neg,neutral,14,howbad,0.622
20,-0.357736107,0.114236113,-0.471972,pos,neutral,15,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,neutral,16,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,outgrp,17,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,outgrp,18,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,outgrp,19,howbad,0.584
20,-0.357736107,0.114236113,-0.471972,neg,outgrp,20,howbad,0.606
20,-0.357736107,0.114236113,-0.471972,pos,outgrp,21,howbad,0
20,-0.357736107,0.114236113,-0.471972,pos,outgrp,22,howbad,0
20,-0.357736107,0.114236113,-0.471972,neg,outgrp,23,howbad,0.558
20,-0.357736107,0.114236113,-0.471972,neg,outgrp,24,howbad,0.61
21,-0.51306944,-0.227763887,-0.285305333,neg,ingrp,1,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,ingrp,2,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,ingrp,3,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,ingrp,4,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,ingrp,5,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,ingrp,6,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,ingrp,7,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,ingrp,8,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,neutral,9,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,neutral,10,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,neutral,11,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,neutral,12,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,neutral,13,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,neutral,14,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,neutral,15,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,neutral,16,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,outgrp,17,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,outgrp,18,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,outgrp,19,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,outgrp,20,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,outgrp,21,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,outgrp,22,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,pos,outgrp,23,howbad,0
21,-0.51306944,-0.227763887,-0.285305333,neg,outgrp,24,howbad,0
22,-0.07906944,-0.38309722,0.304028,neg,ingrp,1,howbad,0.056
22,-0.07906944,-0.38309722,0.304028,pos,ingrp,2,howbad,0.046
22,-0.07906944,-0.38309722,0.304028,neg,ingrp,3,howbad,0.054
22,-0.07906944,-0.38309722,0.304028,pos,ingrp,4,howbad,0.084
22,-0.07906944,-0.38309722,0.304028,neg,ingrp,5,howbad,0.726
